taxonid,year,category
59401,2004,EN
59402,2016,EN
59402,2008,EN
59402,2004,EN
59403,2008,LC
59403,2004,LC
59404,2014,LC
59404,2004,LC
59405,2009,NT
59405,2004,NT
59406,2014,LC
59406,2004,LC
59407,2008,EN
59407,2004,EN
59408,2008,CR
59408,2004,CR
59409,2008,EN
59409,2004,EN
59410,2008,EN
59410,2004,EN
59411,2008,EN
59411,2004,EN
59412,2008,CR
59412,2004,CR
59413,2016,CR
59413,2008,DD
59413,2004,DD
59414,2008,EN
59414,2004,EN
59415,2008,VU
59415,2004,EN
59416,2008,CR
59416,2004,CR
59417,2008,CR
59417,2004,CR
59418,2016,EN
59418,2008,CR
59418,2006,CR
59418,2004,EN
59419,2008,CR
59419,2004,EN
59420,2016,CR
59420,2008,CR
59420,2004,CR
59421,2008,CR
59421,2004,CR
59422,2008,EN
59422,2004,EN
59423,2015,EN
59423,2008,EN
59423,2004,EN
59424,2008,CR
59424,2004,CR
59425,2008,EN
59425,2004,EN
59426,2008,EN
59426,2004,EN
59427,2008,CR
59427,2004,DD
59428,2008,CR
59428,2004,EN
59429,2016,EN
59429,2008,EN
59429,2004,EN
59431,2014,LC
59431,2004,LC
59433,2015,LC
59433,2004,LC
59434,2014,LC
59434,2004,LC
59448,2009,NT
59448,2006,NT
59448,2004,LC
59449,2009,LC
59449,2004,LC
59450,2016,VU
59450,2009,CR
59450,2006,CR
59450,2004,EN
59451,2009,CR
59451,2006,EN
59451,2004,VU
59452,2008,EN
59452,2004,EN
59453,2015,LC
59453,2014,LC
59453,2004,LC
59461,2014,EN
59461,2004,DD
59462,2006,EN
59462,2004,NT
59463,2009,NT
59463,2006,NT
59463,2004,LC
59464,2009,VU
59464,2004,VU
59465,2009,LC
59465,2004,LC
59466,2009,NT
59466,2006,NT
59466,2004,LC
59467,2009,LC
59467,2004,LC
59468,2009,LC
59468,2008,LC
59468,2004,LC
59469,2015,LC
59469,2014,LC
59469,2004,LC
59470,2014,LC
59470,2004,LC
59471,2008,LC
59471,2004,LC
59472,2009,LC
59472,2004,LC
59473,2009,LC
59473,2006,LC
59473,2004,NT
59474,2009,LC
59474,2004,LC
59475,2009,LC
59475,2004,LC
59476,2009,LC
59476,2004,LC
59477,2009,LC
59477,2004,LC
59478,2009,LC
59478,2004,LC
59479,2009,NT
59479,2004,NT
59480,2009,LC
59480,2008,LC
59480,2004,LC
59481,2009,LC
59481,2004,LC
59482,2008,NT
59482,2004,NT
59483,2008,EN
59483,2004,EN
59489,2014,LC
59489,2004,LC
59490,2014,LC
59490,2004,LC
59491,2008,LC
59491,2004,LC
59492,2008,LC
59492,2004,LC
59494,2013,LC
59494,2004,LC
59495,2013,EN
59495,2004,DD
59496,2013,DD
59496,2004,DD
59497,2016,VU
59497,2004,DD
59498,2013,EN
59498,2004,LC
59499,2016,LC
59499,2004,LC
59502,2018,DD
59502,2004,DD
59503,2019,DD
59503,2004,DD
59505,2018,DD
59505,2004,DD
59506,2019,LC
59506,2004,DD
59507,2019,DD
59507,2004,DD
59508,2019,DD
59508,2004,DD
59510,2019,DD
59510,2004,DD
59511,2018,LC
59511,2004,LC
59512,2019,DD
59512,2004,DD
59515,2019,LC
59515,2004,DD
59516,2018,DD
59516,2004,DD
59517,2008,DD
59517,2004,DD
59518,2019,LC
59518,2008,LC
59518,2004,LC
59521,2019,LC
59521,2010,LC
59521,2008,LC
59521,2004,LC
59522,2019,NT
59522,2004,DD
59523,2018,LC
59523,2010,LC
59523,2004,LC
59524,2019,LC
59524,2004,DD
59525,2018,LC
59525,2004,LC
59526,2018,DD
59526,2004,DD
59527,2019,LC
59527,2004,LC
59531,2019,DD
59531,2004,DD
59532,2019,LC
59532,2004,DD
59533,2008,DD
59533,2004,DD
59542,2008,DD
59542,2004,DD
59543,2008,DD
59543,2004,DD
59544,2008,DD
59544,2004,DD
59545,2008,VU
59545,2004,VU
59546,2008,DD
59546,2004,DD
59547,2008,DD
59547,2004,DD
59548,2015,LC
59548,2008,LC
59548,2004,LC
59555,2014,DD
59555,2004,DD
59556,2014,DD
59556,2004,DD
59557,2019,LC
59557,2004,LC
59558,2013,LC
59558,2004,LC
59559,2018,EN
59559,2013,EN
59559,2004,EN
59562,2015,LC
59562,2010,LC
59562,2008,LC
59562,2004,LC
59563,2008,DD
59563,2004,DD
59564,2014,DD
59564,2004,DD
59565,2018,LC
59565,2004,LC
59566,2013,LC
59566,2004,LC
59567,2014,DD
59567,2004,DD
59574,2018,LC
59574,2004,LC
59578,2018,LC
59578,2014,LC
59578,2004,LC
59579,2015,DD
59579,2008,DD
59579,2004,DD
59582,2018,DD
59582,2004,DD
59583,2008,LC
59583,2004,LC
59584,2008,DD
59584,2004,DD
59585,2019,LC
59585,2008,DD
59585,2004,DD
59586,2018,DD
59586,2004,DD
59587,2018,LC
59587,2004,LC
59588,2018,LC
59588,2004,LC
59589,2010,LC
59589,2004,LC
59590,2013,EN
59590,2004,VU
59591,2016,LC
59591,2004,LC
59593,2014,LC
59593,2010,LC
59593,2004,LC
59598,2016,LC
59598,2004,DD
59599,2010,LC
59599,2004,LC
59604,2018,DD
59604,2004,DD
59605,2018,DD
59605,2004,DD
59606,2018,EN
59606,2004,DD
59608,2019,DD
59608,2004,DD
59611,2018,DD
59611,2004,DD
59612,2019,NT
59612,2004,DD
59613,2018,DD
59613,2004,DD
59615,2018,DD
59615,2004,DD
59616,2018,DD
59616,2004,DD
59621,2018,LC
59621,2004,DD
59622,2018,DD
59622,2004,DD
59624,2017,DD
59624,2004,DD
59627,2018,DD
59627,2004,DD
59629,2018,LC
59629,2004,DD
59633,2019,DD
59633,2004,DD
59635,2018,DD
59635,2004,DD
59639,2019,LC
59639,2014,LC
59639,2010,LC
59639,2004,LC
59640,2019,EN
59640,2004,DD
59641,2018,DD
59641,2004,DD
59642,2019,DD
59642,2004,DD
59644,2019,VU
59644,2004,DD
59645,2018,DD
59645,2004,DD
59646,2018,LC
59646,2004,LC
59648,2014,DD
59648,2004,DD
59649,2018,CR
59649,2004,DD
59650,2014,DD
59650,2004,DD
59651,2016,LC
59651,2004,LC
59652,2016,EN
59652,2004,LC
59653,2016,LC
59653,2004,LC
59660,2014,LC
59660,2004,LC
59693,2010,LC
59693,2009,DD
59693,2006,DD
59693,1996,DD
59693,1994,K
59693,1990,K
59693,1988,K
59693,1986,K
59694,2018,CR
59694,2010,VU
59694,2007,VU
59694,2006,EN
59695,2018,EN
59695,2010,NT
59695,2006,DD
59697,2010,VU
59697,2006,VU
59699,2017,LC
59699,2010,LC
59699,2006,LC
59699,1996,EN
59699,1994,I
59699,1990,I
59699,1988,I
59699,1986,I
59700,2010,VU
59700,2006,NT
59701,2017,EN
59701,2006,CR
59705,2010,LC
59705,2006,DD
59705,1996,DD
59705,1994,K
59705,1990,K
59705,1988,K
59705,1986,K
59706,2010,EN
59706,2006,VU
59707,2018,LC
59707,2007,VU
59707,1996,VU
59707,1994,E
59707,1990,E
59707,1988,E
59707,1986,V
59707,1983,V
59708,2010,NT
59708,2006,VU
59710,2010,VU
59710,2006,VU
59711,2010,VU
59711,2006,VU
59715,2010,VU
59715,2006,VU
59716,2019,DD
59716,2009,CR
59716,2006,DD
59717,2009,DD
59717,2004,DD
59718,2018,DD
59718,2006,DD
59723,2009,CR
59723,2006,CR
59726,2009,CR
59726,2006,CR
59727,2017,LC
59727,2006,DD
59728,2010,NT
59728,2006,NT
59728,1996,VU
59728,1994,R
59728,1990,R
59728,1988,R
59728,1986,R
59729,2009,CR
59729,2006,CR
59733,2009,DD
59733,2006,DD
59734,2016,LC
59734,2009,DD
59734,2006,EN
59735,2017,DD
59735,2006,DD
59736,2018,VU
59736,2009,DD
59736,2006,DD
59737,2010,DD
59737,2006,DD
59739,2019,LC
59739,2006,DD
59742,2018,NT
59742,2010,DD
59742,2007,DD
59742,2006,DD
59742,1996,VU
59742,1994,V
59742,1990,V
59742,1988,V
59742,1986,V
59743,2009,EN
59743,2006,EN
59743,1996,EN
59743,1994,I
59743,1990,I
59744,2006,VU
59744,1996,EN
59744,1994,I
59744,1990,I
59745,2009,DD
59745,2006,DD
59748,2017,EN
59748,2006,DD
59749,2017,EN
59749,2009,DD
59749,2006,DD
59750,2017,LC
59750,2006,DD
59752,2010,DD
59752,2007,DD
59752,2006,DD
59753,2010,NT
59753,2007,NT
59753,2006,VU
59754,2010,DD
59754,2007,DD
59754,2006,DD
59755,2016,LC
59755,2010,LC
59755,2006,LC
59755,1996,CR
59755,1994,I
59755,1990,I
59755,1988,I
59755,1986,I
59758,2009,LC
59758,2006,DD
59759,2009,DD
59759,2004,DD
59760,2010,DD
59760,2007,DD
59760,2006,DD
59763,2016,DD
59763,2009,DD
59763,2006,DD
59764,2009,DD
59764,2006,DD
59765,2009,LC
59765,2006,EN
59766,2013,EN
59766,2006,VU
59767,2017,LC
59767,2010,DD
59767,2007,DD
59767,2006,DD
59768,2010,VU
59768,2006,VU
59769,2018,EN
59769,2010,VU
59769,2006,EN
59770,2009,CR
59770,2006,CR
59772,2009,EN
59772,2006,VU
59773,2009,CR
59773,2006,CR
59774,2014,VU
59774,2010,VU
59774,2006,NT
59775,2009,NT
59775,2006,DD
59776,2017,LC
59776,2010,DD
59776,2006,DD
59776,1996,EN
59776,1994,I
59776,1990,I
59776,1988,I
59776,1986,I
59777,2010,LC
59777,2004,LC
59777,1996,DD
59777,1994,K
59777,1990,K
59777,1988,K
59779,2016,LC
59779,2010,LC
59779,2009,LC
59779,2006,LC
59781,2018,LC
59781,2010,LC
59781,2006,LC
59783,2018,LC
59783,2016,LC
59783,2010,LC
59783,2007,DD
59783,2006,LC
59784,2017,LC
59784,2010,LC
59784,2006,LC
59786,2016,LC
59786,2010,LC
59786,2009,LC
59786,2006,LC
59788,2016,LC
59788,2010,LC
59788,2006,LC
59789,2016,LC
59789,2010,LC
59789,2006,LC
59790,2010,LC
59790,2009,LC
59790,2006,LC
59791,2010,LC
59791,2009,LC
59791,2006,LC
59792,2016,LC
59792,2010,LC
59792,2009,LC
59792,2006,LC
59793,2016,LC
59793,2006,LC
59795,2016,LC
59795,2010,LC
59795,2006,LC
59796,2016,LC
59796,2010,LC
59796,2009,LC
59796,2006,LC
59797,2017,LC
59797,2010,LC
59797,2006,LC
59798,2016,LC
59798,2010,LC
59798,2009,LC
59798,2006,LC
59799,2016,LC
59799,2010,LC
59799,2009,LC
59799,2006,LC
59800,2016,LC
59800,2010,LC
59800,2009,LC
59800,2006,LC
59801,2016,LC
59801,2010,LC
59801,2009,LC
59801,2006,LC
59802,2016,LC
59802,2010,LC
59802,2006,LC
59803,2016,LC
59803,2010,LC
59803,2006,LC
59804,2016,VU
59804,2010,NT
59804,2006,NT
59805,2018,LC
59805,2010,LC
59805,2006,LC
59806,2018,LC
59806,2006,LC
59807,2016,LC
59807,2010,LC
59807,2006,LC
59808,2017,LC
59808,2010,LC
59808,2006,LC
59809,2016,LC
59809,2010,LC
59809,2006,LC
59810,2016,LC
59810,2010,LC
59810,2009,LC
59810,2006,LC
59811,2016,LC
59811,2013,LC
59811,2010,LC
59811,2009,LC
59811,2006,LC
59812,2016,LC
59812,2013,LC
59812,2010,LC
59812,2006,LC
59814,2016,LC
59814,2013,LC
59814,2010,LC
59814,2006,LC
59815,2010,LC
59815,2006,LC
59816,2016,LC
59816,2010,LC
59816,2006,LC
59817,2016,LC
59817,2010,LC
59817,2006,LC
59818,2016,LC
59818,2010,LC
59818,2006,LC
59819,2016,LC
59819,2013,LC
59819,2006,LC
59820,2018,LC
59820,2013,LC
59820,2006,LC
59821,2016,LC
59821,2010,LC
59821,2006,LC
59822,2016,LC
59822,2009,LC
59822,2006,LC
59823,2010,LC
59823,2009,LC
59823,2006,LC
59824,2016,LC
59824,2010,LC
59824,2009,LC
59824,2006,LC
59825,2016,LC
59825,2010,LC
59825,2006,LC
59826,2017,LC
59826,2010,LC
59826,2006,LC
59827,2016,LC
59827,2010,LC
59827,2006,LC
59828,2016,LC
59828,2013,LC
59828,2009,LC
59828,2006,LC
59829,2016,LC
59829,2010,LC
59829,2006,LC
59833,2016,LC
59833,2010,LC
59833,2006,LC
59834,2016,LC
59834,2010,LC
59834,2006,LC
59835,2016,LC
59835,2010,LC
59835,2006,LC
59836,2010,NT
59836,2006,NT
59837,2010,LC
59837,2006,DD
59839,2010,LC
59839,2006,LC
59840,2010,EN
59840,2006,EN
59841,2016,LC
59841,2010,LC
59841,2006,LC
59842,2016,LC
59842,2010,LC
59842,2006,NT
59843,2016,LC
59843,2010,LC
59843,2006,LC
59844,2016,LC
59844,2010,LC
59844,2006,LC
59845,2018,LC
59845,2010,LC
59845,2006,LC
59846,2016,LC
59846,2010,LC
59846,2006,LC
59847,2018,EN
59847,2010,VU
59847,2006,DD
59848,2016,NT
59848,2010,NT
59848,2006,VU
59849,2016,NT
59849,2010,NT
59849,2006,EN
59850,2018,EN
59850,2010,VU
59850,2006,EN
59851,2016,LC
59851,2010,LC
59851,2006,LC
59852,2016,LC
59852,2010,LC
59852,2006,LC
59853,2016,LC
59853,2010,LC
59853,2006,DD
59854,2018,NT
59854,2010,VU
59854,2007,NT
59854,2006,NT
59855,2018,VU
59855,2010,VU
59855,2006,VU
59856,2016,LC
59856,2010,LC
59856,2006,LC
59857,2016,LC
59857,2010,LC
59857,2006,LC
59858,2016,LC
59858,2010,LC
59858,2006,LC
59859,2016,LC
59859,2013,LC
59859,2011,LC
59859,2006,LC
59860,2016,LC
59860,2013,LC
59860,2006,LC
59861,2010,LC
59861,2006,LC
59863,2016,LC
59863,2010,LC
59863,2006,LC
59864,2016,LC
59864,2013,LC
59864,2010,LC
59864,2006,LC
59866,2016,LC
59866,2010,LC
59866,2006,LC
59867,2010,LC
59867,2006,LC
59870,2016,LC
59870,2010,LC
59870,2006,LC
59871,2016,LC
59871,2010,LC
59871,2006,LC
59872,2016,LC
59872,2010,LC
59872,2006,LC
59874,2016,LC
59874,2010,LC
59874,2009,LC
59874,2006,LC
59875,2017,LC
59875,2010,LC
59875,2006,DD
59876,2016,LC
59876,2010,LC
59876,2006,LC
59877,2016,LC
59877,2010,LC
59877,2006,LC
59878,2017,LC
59878,2010,LC
59878,2006,LC
59879,2018,LC
59879,2010,LC
59879,2009,LC
59879,2006,LC
59880,2016,LC
59880,2010,LC
59880,2006,LC
59881,2016,LC
59881,2010,LC
59881,2006,LC
59882,2016,LC
59882,2010,LC
59882,2006,LC
59883,2016,LC
59883,2010,LC
59883,2006,LC
59884,2016,LC
59884,2010,LC
59884,2006,LC
59885,2016,LC
59885,2010,LC
59885,2006,LC
59886,2010,LC
59886,2006,NT
59887,2016,LC
59887,2010,LC
59887,2006,LC
59888,2016,LC
59888,2010,LC
59888,2006,LC
59889,2016,LC
59889,2010,LC
59889,2009,LC
59889,2006,LC
59890,2016,LC
59890,2010,LC
59890,2006,LC
59891,2016,LC
59891,2010,LC
59891,2006,LC
59893,2016,LC
59893,2010,LC
59893,2006,LC
59894,2016,LC
59894,2010,LC
59894,2006,LC
59895,2010,LC
59895,2006,LC
59896,2016,DD
59896,2010,DD
59896,2006,VU
59897,2016,LC
59897,2013,LC
59897,2010,LC
59897,2006,LC
59898,2017,LC
59898,2010,LC
59898,2006,LC
59899,2016,LC
59899,2010,LC
59899,2006,LC
59900,2016,LC
59900,2010,LC
59900,2009,LC
59900,2006,LC
59901,2018,LC
59901,2010,LC
59901,2006,LC
59902,2016,LC
59902,2013,LC
59902,2006,LC
59903,2018,LC
59903,2010,LC
59903,2006,LC
59904,2016,LC
59904,2010,LC
59904,2006,LC
59905,2016,LC
59905,2010,LC
59905,2006,LC
59906,2016,LC
59906,2010,LC
59906,2006,LC
59907,2016,LC
59907,2010,LC
59907,2006,LC
59908,2016,LC
59908,2010,LC
59908,2006,LC
59910,2016,LC
59910,2010,LC
59910,2006,EN
59911,2016,LC
59911,2010,LC
59911,2009,LC
59911,2006,LC
59912,2016,LC
59912,2010,LC
59912,2006,LC
59913,2010,LC
59913,2006,LC
59914,2016,LC
59914,2010,LC
59914,2006,LC
59915,2016,LC
59915,2010,LC
59915,2006,LC
59916,2010,CR
59916,2006,CR
59917,2010,LC
59917,2006,LC
59919,2010,LC
59919,2006,LC
59920,2010,VU
59920,2006,VU
59921,2016,LC
59921,2013,LC
59921,2009,LC
59921,2006,LC
59922,2010,LC
59922,2007,DD
59922,2006,LC
59923,2016,LC
59923,2010,LC
59923,2006,LC
59924,2016,DD
59924,2010,DD
59924,2006,DD
59925,2010,LC
59925,2007,LC
59925,2006,LC
59926,2016,LC
59926,2010,LC
59926,2006,LC
59927,2016,LC
59927,2010,LC
59927,2006,LC
59928,2010,LC
59928,2006,LC
59929,2016,LC
59929,2010,LC
59929,2009,LC
59929,2006,LC
59930,2016,DD
59930,2010,DD
59930,2006,DD
59931,2010,LC
59931,2009,LC
59931,2006,LC
59933,2016,LC
59933,2010,LC
59933,2006,LC
59934,2016,LC
59934,2010,LC
59934,2006,LC
59935,2016,LC
59935,2010,LC
59935,2006,LC
59937,2010,LC
59937,2006,LC
59938,2016,EN
59938,2006,EN
59939,2010,LC
59939,2007,DD
59939,2006,LC
59940,2010,LC
59940,2006,LC
59941,2016,LC
59941,2010,LC
59941,2006,LC
59942,2016,LC
59942,2010,LC
59942,2006,LC
59944,2010,DD
59944,2006,DD
59945,2016,LC
59945,2010,LC
59945,2006,NT
59946,2010,LC
59946,2007,LC
59946,2006,LC
59947,2018,EN
59947,2010,CR
59947,2006,CR
59948,2016,LC
59948,2013,LC
59948,2006,LC
59949,2010,LC
59949,2006,LC
59950,2016,LC
59950,2010,LC
59950,2009,LC
59950,2006,LC
59951,2016,LC
59951,2010,LC
59951,2006,LC
59952,2016,LC
59952,2013,LC
59952,2009,LC
59952,2006,LC
59953,2016,LC
59953,2010,LC
59953,2006,LC
59954,2016,LC
59954,2013,LC
59954,2006,LC
59955,2016,LC
59955,2010,LC
59955,2009,LC
59955,2006,LC
59956,2016,LC
59956,2010,LC
59956,2006,LC
59957,2016,LC
59957,2010,LC
59957,2006,LC
59958,2016,LC
59958,2013,LC
59958,2006,LC
59959,2016,LC
59959,2010,LC
59959,2009,LC
59959,2006,LC
59960,2010,LC
59960,2009,LC
59960,2006,LC
59961,2016,LC
59961,2010,LC
59961,2006,LC
59962,2016,LC
59962,2010,LC
59962,2006,LC
59963,2010,LC
59963,2009,LC
59963,2006,LC
59964,2016,LC
59964,2010,LC
59964,2009,LC
59964,2006,LC
59965,2016,LC
59965,2013,LC
59965,2006,LC
59966,2016,LC
59966,2010,LC
59966,2006,LC
59967,2016,LC
59967,2013,LC
59967,2006,LC
59968,2016,LC
59968,2010,LC
59968,2006,LC
59969,2016,LC
59969,2010,LC
59969,2009,LC
59969,2006,LC
59970,2016,LC
59970,2010,LC
59970,2009,LC
59970,2006,LC
59971,2016,LC
59971,2013,LC
59971,2009,LC
59971,2006,LC
59972,2016,LC
59972,2010,LC
59972,2006,DD
59973,2010,LC
59973,2009,LC
59973,2006,LC
59974,2016,LC
59974,2010,LC
59974,2009,LC
59974,2006,LC
59975,2016,LC
59975,2010,LC
59975,2009,LC
59975,2006,LC
59976,2016,LC
59976,2013,LC
59976,2009,LC
59976,2006,LC
59977,2010,LC
59977,2006,DD
59978,2016,LC
59978,2010,LC
59978,2006,LC
59979,2010,LC
59979,2006,LC
59980,2010,LC
59980,2006,LC
59981,2016,LC
59981,2010,LC
59981,2006,LC
59982,2016,LC
59982,2010,LC
59982,2006,LC
59983,2016,LC
59983,2010,LC
59983,2009,LC
59983,2006,LC
59985,2010,LC
59985,2006,LC
59986,2016,LC
59986,2010,LC
59986,2006,LC
59987,2016,LC
59987,2010,LC
59987,2006,LC
59988,2016,LC
59988,2010,LC
59988,2009,LC
59988,2006,LC
59989,2010,LC
59989,2006,LC
59990,2010,LC
59990,2006,LC
59991,2010,LC
59991,2009,LC
59991,2006,LC
59993,2016,LC
59993,2010,LC
59993,2006,LC
59994,2016,LC
59994,2010,LC
59994,2006,LC
59995,2010,LC
59995,2006,LC
59996,2010,LC
59996,2009,LC
59996,2006,LC
59997,2016,LC
59997,2010,LC
59997,2006,LC
59998,2016,LC
59998,2010,LC
59998,2006,LC
59999,2016,LC
59999,2010,LC
59999,2006,LC
60000,2016,LC
60000,2010,LC
60000,2006,LC
60001,2016,LC
60001,2010,LC
60001,2009,LC
60001,2006,LC
60003,2018,CR
60003,2010,CR
60003,2006,CR
60004,2018,EN
60004,2010,VU
60004,2006,VU
60005,2016,LC
60005,2010,LC
60005,2006,LC
60006,2016,LC
60006,2010,LC
60006,2006,LC
60007,2018,NT
60007,2010,NT
60007,2006,CR
60008,2010,LC
60008,2006,LC
60009,2016,LC
60009,2010,LC
60009,2006,LC
60010,2016,LC
60010,2010,LC
60010,2006,LC
60011,2010,LC
60011,2006,LC
60012,2016,VU
60012,2010,VU
60012,2006,VU
60013,2010,LC
60013,2006,LC
60014,2016,LC
60014,2010,LC
60014,2006,LC
60015,2016,LC
60015,2010,LC
60015,2009,LC
60015,2006,LC
60016,2016,LC
60016,2010,LC
60016,2009,LC
60016,2006,LC
60018,2016,LC
60018,2010,LC
60018,2006,LC
60019,2016,LC
60019,2013,LC
60019,2009,LC
60019,2006,LC
60020,2010,LC
60020,2006,LC
60021,2010,LC
60021,2009,LC
60021,2006,LC
60022,2016,LC
60022,2013,LC
60022,2006,LC
60023,2016,LC
60023,2010,LC
60023,2006,LC
60024,2010,LC
60024,2006,LC
60025,2016,LC
60025,2010,LC
60025,2006,LC
60026,2016,LC
60026,2010,LC
60026,2006,LC
60027,2016,LC
60027,2010,LC
60027,2006,LC
60028,2016,LC
60028,2010,LC
60028,2009,LC
60028,2006,LC
60029,2016,LC
60029,2010,LC
60029,2006,LC
60030,2016,LC
60030,2010,LC
60030,2006,LC
60031,2016,LC
60031,2010,LC
60031,2009,LC
60031,2006,LC
60032,2016,LC
60032,2010,LC
60032,2006,LC
60033,2016,LC
60033,2009,LC
60033,2006,LC
60034,2016,LC
60034,2010,LC
60034,2006,LC
60035,2016,LC
60035,2006,LC
60036,2016,LC
60036,2010,LC
60036,2006,LC
60037,2016,LC
60037,2013,LC
60037,2006,LC
60038,2013,LC
60038,2010,LC
60038,2006,LC
60039,2016,LC
60039,2010,LC
60039,2009,LC
60039,2006,LC
60041,2016,LC
60041,2010,LC
60041,2006,LC
60042,2016,LC
60042,2010,LC
60042,2006,LC
60043,2010,DD
60043,2006,CR
60044,2016,LC
60044,2010,LC
60044,2009,LC
60044,2006,LC
60045,2010,DD
60045,2006,CR
60046,2016,LC
60046,2010,LC
60046,2006,LC
60047,2019,LC
60047,2010,LC
60047,2006,NT
60048,2016,LC
60048,2013,LC
60048,2011,LC
60048,2006,LC
60049,2016,LC
60049,2013,LC
60049,2009,LC
60049,2006,LC
60050,2016,LC
60050,2013,LC
60050,2010,LC
60050,2006,LC
60051,2016,LC
60051,2010,LC
60051,2009,LC
60051,2006,LC
60052,2016,LC
60052,2013,LC
60052,2006,LC
60053,2016,LC
60053,2013,LC
60053,2006,LC
60054,2010,LC
60054,2006,LC
60055,2016,LC
60055,2010,LC
60055,2006,LC
60056,2016,LC
60056,2010,LC
60056,2009,LC
60056,2006,LC
60057,2016,LC
60057,2010,LC
60057,2006,LC
60058,2016,LC
60058,2013,LC
60058,2006,LC
60059,2016,LC
60059,2010,LC
60059,2009,LC
60059,2006,LC
60060,2016,LC
60060,2010,LC
60060,2006,LC
60061,2016,LC
60061,2010,LC
60061,2006,LC
60062,2016,LC
60062,2013,LC
60062,2006,LC
60063,2010,LC
60063,2009,LC
60063,2006,LC
60064,2016,LC
60064,2010,LC
60064,2006,LC
60065,2016,LC
60065,2010,LC
60065,2006,LC
60066,2016,LC
60066,2010,LC
60066,2006,LC
60068,2016,LC
60068,2010,LC
60068,2006,LC
60069,2016,LC
60069,2010,LC
60069,2006,LC
60070,2018,VU
60070,2010,VU
60070,2006,VU
60071,2016,LC
60071,2010,LC
60071,2006,LC
60072,2016,LC
60072,2010,LC
60072,2009,LC
60072,2006,LC
60073,2016,LC
60073,2013,LC
60073,2009,LC
60073,2006,LC
60075,2016,LC
60075,2010,LC
60075,2006,LC
60076,2016,LC
60076,2010,LC
60076,2006,LC
60077,2016,LC
60077,2010,LC
60077,2006,LC
60078,2016,LC
60078,2013,LC
60078,2006,LC
60079,2016,LC
60079,2010,LC
60079,2006,LC
60080,2019,LC
60080,2009,DD
60081,2019,LC
60081,2006,NT
60082,2019,LC
60082,2006,LC
60083,2019,LC
60083,2006,LC
60084,2019,LC
60084,2006,LC
60085,2019,NT
60085,2006,LC
60088,2019,VU
60088,2006,VU
60089,2019,LC
60089,2006,LC
60090,2019,LC
60090,2006,LC
60091,2018,LC
60091,2006,LC
60092,2019,LC
60092,2006,LC
60093,2019,LC
60093,2006,LC
60094,2019,LC
60094,2006,LC
60097,2019,LC
60097,2006,LC
60098,2019,LC
60098,2006,LC
60099,2018,LC
60099,2006,LC
60100,2019,EN
60100,2006,EN
60101,2018,LC
60101,2006,LC
60102,2019,LC
60102,2006,LC
60103,2019,LC
60103,2006,LC
60104,2019,VU
60104,2006,VU
60105,2019,VU
60105,2006,VU
60106,2019,LC
60106,2006,LC
60108,2015,LC
60108,2006,LC
60111,2015,LC
60111,2006,LC
60112,2016,LC
60112,2006,LC
60116,2019,LC
60116,2006,DD
60118,2019,VU
60118,2006,VU
60121,2016,EN
60121,2006,EN
60124,2016,NT
60124,2006,EN
60127,2016,DD
60127,2006,DD
60131,2017,EN
60131,2006,NT
60136,2019,DD
60136,2006,DD
60139,2015,LC
60139,2006,DD
60140,2016,LC
60140,2006,LC
60143,2017,LC
60143,2006,DD
60144,2016,DD
60144,2006,DD
60146,2015,LC
60146,2006,LC
60147,2016,NT
60147,2006,NT
60148,2016,NT
60148,2006,NT
60149,2016,DD
60149,2006,DD
60150,2015,NT
60150,2006,NT
60151,2016,VU
60151,2006,VU
60152,2016,DD
60152,2006,DD
60153,2016,NT
60153,2006,NT
60155,2016,NT
60155,2006,NT
60156,2015,LC
60156,2011,LC
60156,2006,NT
60157,2016,DD
60157,2006,DD
60158,2016,LC
60158,2006,LC
60159,2016,LC
60159,2006,LC
60160,2016,NT
60160,2006,NT
60162,2015,VU
60162,2006,VU
60163,2016,LC
60163,2006,LC
60164,2019,LC
60164,2016,LC
60164,2006,LC
60166,2019,CR
60166,2016,VU
60166,2006,VU
60168,2016,NT
60168,2006,NT
60169,2019,DD
60169,2006,NT
60170,2019,CR
60170,2016,VU
60170,2006,VU
60171,2016,NT
60171,2006,NT
60172,2017,NT
60172,2016,DD
60172,2006,DD
60175,2019,CR
60175,2016,VU
60175,2006,VU
60176,2016,NT
60176,2006,NT
60177,2015,DD
60177,2006,DD
60178,2009,DD
60178,2006,DD
60179,2015,VU
60179,2006,VU
60179,2003,LC
60180,2019,CR
60180,2006,EN
60181,2019,CR
60181,2006,VU
60182,2019,CR
60182,2006,VU
60185,2015,LC
60185,2006,DD
60191,2015,LC
60191,2006,LC
60192,2016,LC
60192,2006,LC
60195,2016,VU
60195,2006,NT
60196,2015,DD
60196,2006,DD
60197,2015,LC
60197,2006,DD
60198,2019,VU
60198,2006,NT
60199,2019,EN
60199,2016,VU
60199,2006,DD
60200,2019,EN
60200,2016,NT
60200,2006,NT
60210,2015,LC
60210,2006,LC
60211,2019,LC
60211,2006,LC
60212,2015,LC
60212,2006,LC
60225,2019,EN
60225,2006,VU
60227,2015,LC
60227,2006,LC
60229,2019,LC
60229,2006,DD
60231,2015,LC
60231,2006,DD
60244,2019,LC
60244,2006,LC
60249,2009,LC
60249,2006,NT
60253,2009,LC
60253,2006,EN
60254,2009,EN
60254,2006,EN
60255,2009,EN
60255,2006,EN
60258,2009,EN
60258,2006,EN
60263,2009,LC
