taxonid,year,category
44698072,2016,LC
44698074,2016,EN
44698076,2016,VU
44698078,2016,EN
44698090,2016,LC
44698100,2016,NT
44698102,2016,NT
44698104,2016,CR
44698115,2016,DD
44698141,2016,NT
44698567,2016,CR
44698567,2013,NT
44709104,2016,LC
44709134,2016,VU
44709453,2016,NT
44709490,2016,LC
44709622,2016,LC
44709683,2016,LC
44709818,2016,LC
44709923,2016,LC
44710000,2016,LC
44710118,2016,VU
44710285,2016,LC
44710484,2019,VU
44710554,2013,EN
44710621,2016,CR
44710646,2016,LC
44710700,2016,NT
44710734,2016,DD
44710836,2016,CR
44710894,2016,VU
44710951,2016,NT
44711767,2016,VU
44711767,2013,DD
44711866,2016,VU
44711866,2013,DD
44711951,2014,LC
44711951,2013,LC
44712056,2016,LC
44712071,2016,NT
44712223,2016,EN
44712223,2014,VU
44712223,2013,VU
44712322,2016,CR
44712322,2013,CR
44712377,2016,EN
44712377,2015,EN
44785468,2017,DD
44785595,2017,DD
44785605,2017,LC
44785788,2017,CR
44786356,2017,CR
44786445,2017,EX
44786588,2017,LC
44786754,2017,CR
44786910,2017,DD
44790903,2016,LC
44791129,2016,LC
44791445,2014,CR
44791483,2016,VU
44791491,2016,VU
44792105,2016,DD
44792111,2016,EN
44792219,2016,DD
44792252,2016,VU
44792287,2016,DD
44793247,2016,LC
44928730,2014,LC
44928777,2014,DD
44928818,2014,LC
44928863,2014,DD
44929366,2018,LC
44929366,2017,LC
44929463,2018,LC
44929463,2017,LC
44929503,2014,EN
44929760,2014,DD
44930169,2014,LC
44930299,2014,LC
44936424,2015,LC
44937195,2016,DD
44937399,2015,CR
44937492,2015,VU
44937505,2015,VU
44937582,2015,EN
44937623,2014,EN
44937645,2015,LC
44937666,2014,VU
44937676,2014,LC
44937688,2014,LC
44937699,2015,CR
44937707,2014,LC
44937719,2014,LC
44937726,2014,VU
44937777,2014,LC
44937784,2015,LC
44937790,2014,LC
44937797,2014,LC
44937809,2014,LC
44937898,2014,LC
44937925,2014,LC
44937931,2015,LC
44937938,2015,LC
44937945,2015,LC
44937988,2014,LC
44938024,2015,LC
44938052,2015,LC
44938235,2015,LC
44938356,2015,LC
44938377,2015,LC
44960134,2014,LC
44960171,2019,LC
44960195,2018,LC
44960195,2017,LC
44974254,2018,LC
44974254,2017,LC
44974868,2018,LC
44974868,2017,LC
44975073,2018,LC
44975073,2017,LC
44975191,2018,LC
44975191,2017,LC
44975368,2018,LC
44975368,2017,LC
44975977,2018,LC
44975977,2017,LC
44977744,2018,LC
44977744,2017,LC
44977870,2018,LC
44977870,2017,LC
44977877,2018,DD
44977877,2017,NT
44977934,2018,DD
44977934,2017,EN
44978364,2018,LC
44978364,2017,LC
44978907,2019,DD
44978942,2019,DD
44978997,2018,LC
44978997,2017,LC
44978999,2018,LC
44978999,2017,LC
44979007,2018,LC
44979007,2017,LC
44979035,2018,LC
44979035,2017,LC
44979043,2018,LC
44979043,2017,LC
44979051,2018,EX
44979051,2017,EX
44979054,2018,LC
44979054,2017,LC
44979096,2019,LC
44979110,2018,LC
44979110,2017,LC
44979152,2019,LC
44979194,2018,LC
44979194,2017,LC
44979206,2018,NT
44979206,2017,NT
44979270,2019,DD
44979280,2014,DD
44979450,2014,LC
44979462,2014,NT
44979483,2014,VU
44979569,2014,EN
44979651,2014,VU
44979700,2014,DD
44979746,2018,LC
44979746,2017,LC
44979760,2014,DD
44979800,2014,DD
44979811,2014,LC
44979823,2014,DD
44979834,2018,LC
44979834,2017,LC
44979860,2014,LC
44979890,2019,DD
44979913,2018,LC
44979913,2017,DD
44979917,2017,NT
44979971,2018,LC
44979971,2017,LC
44979997,2018,LC
44979997,2017,VU
44980097,2019,DD
44980116,2019,EN
44980150,2019,EN
44980158,2019,CR
45014473,2016,VU
45014473,2014,VU
45014476,2016,NT
45014476,2014,NT
45015567,2016,EN
45015567,2014,EN
45020636,2018,LC
45020636,2016,LC
45020636,2014,LC
45048812,2018,LC
45048812,2016,LC
45048812,2014,LC
45048990,2018,LC
45048990,2016,LC
45048990,2014,LC
45061132,2018,LC
45061132,2017,LC
45061132,2016,LC
45061132,2015,LC
45061132,2014,LC
45090397,2018,CR
45090397,2016,CR
45090397,2015,CR
45090397,2014,CR
45090459,2018,CR
45090459,2016,CR
45090459,2014,CR
45092100,2016,VU
45092100,2014,VU
45092131,2016,CR
45092131,2015,CR
45092131,2014,CR
45093141,2018,LC
45093141,2016,LC
45093141,2014,LC
45093155,2016,LC
45093155,2014,LC
45100023,2016,LC
45100023,2014,LC
45111439,2018,LC
45111439,2016,LC
45111439,2014,LC
45111544,2016,LC
45111544,2014,LC
45325309,2017,LC
45331440,2017,LC
45331497,2017,LC
45331497,2014,LC
45353580,2017,VU
45353580,2016,EN
45353580,2014,EN
45354718,2018,CR
45354718,2017,CR
45354718,2016,CR
45354718,2015,CR
45354718,2014,CR
45354823,2018,DD
45354823,2016,DD
45354823,2014,DD
45354964,2016,LC
45354964,2015,LC
45354964,2014,LC
45354985,2018,CR
45354985,2016,CR
45354985,2015,CR
45354985,2014,CR
45355372,2016,NT
45355372,2014,NT
45355839,2016,NT
45355839,2014,NT
45355856,2018,CR
45355856,2016,CR
45355856,2015,CR
45355856,2014,CR
45359046,2016,NT
45359046,2014,NT
45359050,2016,EN
45359050,2014,EN
45359950,2018,NT
45359950,2016,NT
45359950,2014,NT
45360321,2016,LC
45360321,2014,LC
45369602,2015,LC
45369877,2015,LC
45400973,2016,LC
45400973,2014,LC
45400982,2016,LC
45400982,2014,LC
45401688,2016,LC
45401688,2014,LC
45418540,2016,NT
45418540,2014,NT
45418555,2016,LC
45418555,2014,LC
45419296,2018,LC
45419296,2016,LC
45419296,2014,LC
45419311,2016,LC
45419311,2014,LC
45419833,2016,LC
45419833,2014,LC
45419842,2016,LC
45419842,2014,LC
45420837,2016,LC
45420837,2014,LC
45421208,2017,VU
45421208,2016,NT
45421208,2014,NT
45421217,2016,LC
45421217,2014,LC
45422115,2016,LC
45422115,2014,LC
45422118,2016,EN
45422118,2014,EN
45422133,2016,LC
45422133,2014,LC
45422220,2016,LC
45422220,2014,LC
45422277,2016,LC
45422277,2014,LC
45422316,2016,LC
45422316,2014,LC
45422369,2016,VU
45422369,2014,VU
45422401,2016,CR
45422401,2015,CR
45422401,2014,CR
45422600,2016,EN
45422600,2014,EN
45422623,2016,EN
45422623,2014,EN
45426696,2016,LC
45426696,2014,LC
45427277,2018,LC
45427277,2016,LC
45427277,2014,LC
45427286,2016,LC
45427286,2014,LC
45428646,2016,LC
45428646,2014,LC
45428679,2016,LC
45428679,2014,LC
45429607,2016,LC
45429607,2014,LC
45429616,2017,VU
45429616,2016,LC
45429616,2014,LC
45430572,2016,NT
45430572,2014,NT
45430583,2016,NT
45430583,2014,NT
45433088,2019,LC
45433492,2016,LC
45433492,2014,LC
45433495,2017,LC
45433495,2016,LC
45433495,2014,LC
45434566,2015,LC
45447765,2016,LC
45447765,2014,LC
45447768,2016,LC
45447768,2014,LC
45448181,2016,LC
45448181,2014,LC
45448199,2016,LC
45448199,2014,LC
45448755,2016,LC
45448755,2014,LC
45448758,2016,LC
45448758,2014,LC
45449325,2016,LC
45449325,2014,LC
45449328,2017,NT
45449328,2016,VU
45449328,2014,VU
45449331,2016,VU
45449331,2014,VU
45449334,2016,VU
45449334,2014,VU
45450140,2016,LC
45450140,2014,LC
45450143,2016,LC
45450143,2014,LC
45462302,2016,NT
45462313,2016,LC
45462354,2016,LC
45462435,2016,LC
45462525,2016,VU
45462624,2016,LC
45463146,2016,NT
45463212,2016,VU
45463223,2016,VU
45463233,2016,VU
45463250,2016,LC
45463281,2016,EN
45463331,2016,VU
45463340,2016,EN
45463437,2016,VU
45463463,2016,CR
45463473,2016,VU
45463493,2016,VU
45463502,2016,VU
45463511,2013,LC
45463520,2016,LC
45463520,2013,LC
45463531,2016,EN
45463531,2013,LC
45463600,2013,DD
45463609,2016,NT
45463609,2013,LC
45463618,2013,DD
45466482,2016,LC
45466482,2013,LC
45466571,2016,LC
45466571,2013,LC
45466602,2016,NT
45466602,2013,NT
45466621,2016,LC
45466621,2013,LC
45466644,2016,LC
45466644,2013,LC
45466678,2016,EN
45466695,2016,EN
45466695,2013,NT
45466730,2013,LC
45466759,2013,LC
45466776,2013,LC
45466779,2016,EN
45466779,2013,NT
45466791,2013,LC
45470698,2016,EN
45470698,2014,EN
45470702,2016,CR
45470702,2015,CR
45470702,2014,CR
45470705,2016,VU
45470705,2014,VU
45473206,2018,DD
45477112,2019,DD
45477126,2019,DD
45477278,2019,LC
45477280,2019,EN
45478181,2016,NT
45478181,2014,NT
45478209,2016,LC
45478209,2014,LC
45479083,2016,LC
45479083,2014,LC
45488934,2013,LC
45499496,2018,LC
45499897,2019,LC
45536685,2017,CR
45550871,2016,LC
45550902,2013,LC
45727618,2014,NT
45727636,2014,LC
45727665,2014,DD
45727674,2018,LC
45727683,2018,LC
45953631,2016,LC
45953631,2014,LC
45953906,2016,DD
45953968,2017,LC
45953973,2017,LC
45953976,2017,DD
45953979,2017,LC
45953991,2017,LC
45954010,2017,LC
45954013,2017,LC
45954066,2017,DD
45954108,2017,DD
45954204,2016,LC
45954289,2016,DD
45954331,2016,DD
45954341,2016,DD
45954361,2019,EN
45954370,2019,DD
45954374,2016,VU
45954378,2016,VU
45954382,2016,EN
45954392,2016,DD
45954401,2016,DD
45954406,2016,DD
45954439,2016,DD
45955241,2016,DD
45955965,2016,LC
45955968,2016,DD
45955979,2016,DD
45957342,2018,EN
45958508,2016,LC
45958541,2016,EX
45958680,2016,LC
45958683,2016,DD
45958686,2016,DD
45958849,2016,VU
45958852,2019,DD
45958882,2016,DD
45958985,2016,DD
45959000,2016,DD
45959011,2018,LC
45959011,2016,LC
45959011,2015,LC
45959011,2014,LC
45959013,2016,DD
45959040,2016,NT
45959182,2018,LC
45959182,2017,LC
45959182,2016,LC
45959182,2015,LC
45959182,2014,LC
45959186,2018,LC
45959186,2016,LC
45959186,2014,LC
45959213,2016,DD
45959327,2017,VU
45959348,2019,DD
45959367,2019,DD
46074027,2016,LC
46074055,2019,LC
46075152,2017,LC
46075167,2017,LC
46075186,2017,DD
46075209,2017,DD
46075224,2017,LC
46075248,2018,LC
46075339,2018,LC
46075359,2018,LC
46075359,2015,LC
46075376,2017,DD
46079096,2014,LC
46079214,2014,LC
46079217,2014,LC
46079226,2014,LC
46079239,2014,LC
46079290,2014,LC
46079321,2014,LC
46079476,2014,LC
46079519,2014,LC
46079775,2014,LC
46079801,2014,LC
46079816,2014,LC
46079840,2014,LC
46079868,2014,LC
46079873,2014,VU
46079911,2014,LC
46079924,2014,LC
46080027,2014,LC
46080080,2014,LC
46080101,2014,LC
46080159,2014,LC
46080857,2016,LC
46081422,2016,LC
46081534,2016,LC
46081926,2016,LC
46082077,2019,LC
46082238,2019,LC
46082241,2019,LC
46082420,2019,LC
46082431,2019,LC
46082602,2019,LC
46083195,2019,LC
46083503,2019,LC
46083881,2015,DD
46084220,2019,LC
46084287,2019,LC
46084385,2019,LC
46084392,2019,LC
46084426,2019,LC
46084449,2019,LC
46084651,2019,LC
46084720,2019,LC
46084808,2019,LC
46084981,2019,LC
46085237,2015,DD
46085242,2019,LC
46085669,2019,LC
46085734,2019,LC
46086107,2013,CR
46086124,2019,LC
46086162,2015,LC
46086190,2015,LC
46086220,2014,EN
46086355,2016,LC
46086532,2016,LC
46086601,2016,LC
46086703,2016,LC
46086775,2016,LC
46086877,2019,LC
46086928,2019,LC
46087000,2016,LC
46087031,2019,LC
46087040,2019,LC
46087121,2019,LC
46087155,2019,LC
46087177,2019,LC
46087368,2019,LC
46087474,2018,LC
46087494,2018,LC
46087522,2018,DD
46087798,2015,LC
46087813,2016,LC
46087863,2016,LC
46087917,2016,LC
46088156,2018,DD
46088184,2018,LC
46088346,2016,LC
46088399,2016,LC
46088833,2015,LC
46093091,2016,LC
46093134,2016,LC
46093150,2016,LC
46096141,2015,DD
46096184,2015,DD
46096953,2018,LC
46097197,2018,LC
46097614,2016,LC
46097625,2016,LC
46097663,2016,LC
46097723,2018,LC
46097728,2018,DD
46097741,2018,LC
46097767,2016,LC
46098411,2018,LC
46098924,2016,LC
46099940,2016,LC
46100481,2018,LC
46101009,2018,LC
46101835,2018,LC
46102071,2018,LC
46102308,2018,LC
46102475,2018,LC
46102491,2018,LC
46102529,2016,LC
46102569,2016,LC
46102582,2016,LC
46102624,2016,LC
46102674,2016,LC
46102713,2016,LC
46102735,2016,LC
46102792,2015,LC
46102818,2019,LC
46102929,2014,LC
46102934,2014,LC
46102981,2014,LC
46103983,2015,LC
46104003,2015,DD
46104027,2014,LC
46104049,2014,LC
46104052,2014,LC
46104061,2014,LC
46104064,2014,LC
46104071,2014,LC
46104074,2014,LC
46104077,2014,NT
46104090,2014,LC
46104109,2014,LC
46104116,2014,LC
46104124,2014,LC
46104127,2014,LC
46104133,2014,LC
46104136,2014,LC
46104139,2014,LC
46104142,2014,LC
46104147,2014,LC
46104150,2014,LC
46104153,2014,LC
46104160,2014,LC
46104167,2014,LC
46104170,2014,LC
46104173,2014,LC
46104176,2014,LC
46104199,2014,LC
46104208,2014,LC
46104211,2014,LC
46104218,2014,LC
46104227,2014,LC
46104232,2014,LC
46104241,2014,LC
46104251,2014,LC
46104265,2014,LC
46104272,2014,LC
46104287,2014,LC
46104430,2014,LC
46104765,2014,LC
46104789,2014,LC
46104807,2014,LC
46104864,2014,LC
46104895,2015,LC
46104928,2015,LC
46104959,2015,LC
46105095,2015,LC
46105306,2015,LC
46105545,2015,LC
46105847,2015,LC
46106057,2015,LC
46106266,2015,LC
46106412,2015,LC
46106542,2015,LC
46106621,2015,DD
46107486,2015,LC
46107620,2015,LC
46107890,2015,LC
46108119,2015,LC
46108252,2015,LC
46108938,2015,DD
46109068,2015,DD
46109095,2015,LC
46109104,2015,LC
46109137,2015,LC
46109145,2015,LC
46171879,2011,EN
46181060,2013,LC
46186032,2013,EN
46188898,2013,VU
46191675,2013,VU
46200017,2018,VU
46203837,2019,LC
46205559,2018,EN
46205572,2019,NT
46205590,2016,DD
46205597,2016,DD
46205609,2017,DD
46251646,2014,CR
46255743,2015,VU
46256013,2018,LC
46256092,2018,VU
46347417,2013,NT
46406346,2013,LC
46413452,2013,LC
46467682,2018,LC
46509530,2013,NT
46512559,2013,NT
46512613,2013,DD
46521861,2013,LC
46521889,2013,DD
46534481,2013,CR
46675319,2019,DD
46879459,2018,EN
46880371,2018,NT
46967807,2013,CR
46967817,2013,CR
46967827,2019,EN
46967827,2013,LC
46967838,2013,CR
46967848,2013,DD
46967863,2013,CR
46967873,2013,DD
46981005,2018,CR
47005729,2018,LC
47005754,2018,LC
47024117,2014,LC
47102577,2017,VU
47102618,2019,LC
47102646,2019,LC
47102670,2016,CR
47102682,2016,CR
47102699,2013,CR
47102720,2019,LC
47102733,2016,LC
47102745,2016,DD
47102757,2019,LC
47102774,2016,EX
47102795,2019,LC
47102838,2019,LC
47102869,2016,CR
47102881,2016,CR
47102893,2016,CR
47102918,2019,LC
47102942,2016,LC
47102955,2016,LC
47102972,2016,VU
47102996,2019,LC
47103019,2016,LC
47103060,2017,CR
47103082,2019,LC
47103095,2019,LC
47103121,2016,CR
47103133,2016,NT
47103145,2013,CR
47103157,2016,EN
47103175,2016,CR
47103187,2016,CR
47103206,2016,CR
47103224,2013,CR
47103236,2016,CR
47103248,2013,CR
47103260,2013,CR
47103272,2013,EN
47103288,2017,EN
47103294,2013,CR
47103310,2013,CR
47103328,2013,CR
47103344,2016,CR
47113738,2017,LC
47136863,2014,DD
47136868,2014,DD
47137241,2014,DD
47137303,2014,NT
47137465,2014,LC
47137515,2014,NT
47139706,2015,LC
47139816,2015,DD
47140113,2015,DD
47140142,2015,DD
47140942,2014,LC
47141089,2014,LC
47141104,2014,LC
47141177,2014,LC
47141289,2014,LC
47141293,2014,LC
47141351,2014,LC
47141354,2015,DD
47141354,2014,VU
47141401,2014,LC
47141570,2014,LC
47141697,2014,LC
47141712,2015,DD
47141712,2014,VU
47141727,2014,LC
47141736,2014,LC
47142326,2014,DD
47142330,2014,LC
47142333,2014,LC
47142337,2014,DD
47142899,2014,LC
47142908,2014,LC
47142915,2014,LC
47142918,2014,LC
47142927,2014,LC
47142930,2014,DD
47142939,2015,LC
47142939,2014,DD
47142944,2014,DD
47142954,2014,LC
47143144,2014,LC
47143154,2014,DD
47143163,2014,LC
47143173,2014,LC
47143176,2014,VU
47143206,2014,LC
47143213,2014,DD
47143216,2014,LC
47143309,2014,LC
47143314,2014,LC
47143351,2014,LC
47143372,2014,DD
47143381,2014,LC
47143391,2014,LC
47143394,2014,LC
47143398,2014,LC
47143407,2014,LC
47143421,2014,DD
47143432,2014,LC
47143452,2014,LC
47143476,2015,DD
47143476,2014,LC
47143503,2014,DD
47143512,2019,LC
47143570,2015,DD
47143593,2015,LC
47143643,2015,DD
47143653,2015,LC
47143866,2014,DD
47143869,2014,LC
47143971,2014,EN
47144358,2014,LC
47144426,2015,VU
47144430,2014,LC
47144448,2014,LC
47144466,2014,LC
47144519,2014,EN
47144528,2014,LC
47144544,2014,LC
47144580,2014,LC
47144628,2014,LC
47144698,2014,LC
47144741,2014,LC
47144879,2014,LC
47144896,2014,LC
47144899,2017,VU
47144901,2014,LC
47144911,2014,LC
47144922,2014,LC
47144957,2015,LC
47144957,2014,DD
47144987,2014,DD
47144995,2014,LC
47144999,2014,DD
47145002,2014,DD
47145180,2019,LC
47145226,2019,LC
47145520,2015,LC
47145548,2015,LC
47145580,2015,LC
47145611,2015,LC
47145645,2019,LC
47145752,2015,LC
47145793,2015,LC
47145877,2015,LC
47146393,2015,LC
47147457,2015,LC
47147468,2015,LC
47147556,2015,LC
47147574,2015,LC
47147582,2015,LC
47147616,2015,LC
47147660,2015,LC
47147702,2015,LC
47147749,2015,LC
47147840,2015,DD
47147979,2015,LC
47148013,2015,LC
47148169,2015,DD
47148202,2015,LC
47148229,2015,LC
47148543,2015,LC
47148847,2015,LC
47148940,2015,LC
47148944,2015,LC
47149007,2015,LC
47149037,2015,LC
47149087,2015,LC
47149357,2015,DD
47149427,2015,LC
47149594,2015,LC
47149690,2015,EN
47149703,2015,DD
47149713,2019,LC
47149747,2015,LC
47149866,2015,DD
47149869,2015,LC
47149895,2015,LC
47150056,2015,LC
47150210,2015,LC
47150446,2015,LC
47150568,2015,DD
47150895,2015,LC
47151057,2015,EN
47151415,2018,VU
47151540,2018,LC
47151835,2015,EN
47152093,2015,LC
47153711,2015,LC
47153728,2015,DD
47153773,2015,LC
47153782,2015,DD
47153791,2015,LC
47153800,2015,LC
47154209,2018,DD
47154386,2018,LC
47154429,2018,LC
47154605,2018,LC
47155029,2018,LC
47155058,2018,LC
47155146,2018,LC
47155189,2018,LC
47155248,2018,LC
47155294,2018,LC
47155317,2018,CR
47164914,2019,LC
47164926,2015,LC
47165067,2015,LC
47165099,2015,LC
47165104,2015,LC
47165158,2015,LC
47165292,2019,LC
47165302,2019,LC
47165317,2015,LC
47165333,2019,LC
47165363,2015,LC
47165366,2019,LC
47165387,2019,LC
47165398,2019,LC
47165457,2019,LC
47165472,2015,LC
47165490,2015,LC
47165538,2015,LC
47166619,2014,LC
47166659,2014,LC
47166662,2014,LC
47168679,2017,DD
47168687,2017,LC
47173218,2017,LC
47173723,2016,DD
47173806,2016,DD
47173809,2016,VU
47173811,2016,EN
47173813,2016,LC
47173815,2016,DD
47173819,2016,DD
47173821,2016,LC
47173823,2016,NT
47173828,2016,LC
47173830,2016,LC
47173832,2016,DD
47173834,2016,DD
47173837,2016,NT
47176379,2016,DD
47176386,2016,LC
47176394,2016,NT
47176398,2016,LC
47176408,2016,DD
47176415,2016,NT
47245823,2016,EN
47251469,2016,DD
47251472,2016,EN
47251479,2016,LC
47251579,2016,NT
47251685,2016,EN
47251794,2016,EN
47251802,2016,EN
47251810,2016,DD
47251824,2016,LC
47251834,2016,EN
47251842,2016,DD
47251872,2016,DD
47251891,2016,DD
47251905,2016,DD
47251918,2016,EN
47251943,2016,DD
47251945,2016,DD
47251957,2016,EN
47251990,2017,VU
47251998,2017,EN
47255219,2014,NT
47259883,2014,DD
47260360,2014,DD
47260774,2017,DD
47260954,2017,VU
47261026,2017,DD
47261048,2017,DD
47261116,2017,LC
47261129,2017,LC
47261141,2017,DD
47261189,2017,LC
47261191,2017,DD
47261215,2017,EN
47261221,2017,DD
47261271,2017,DD
47261459,2017,DD
47261607,2017,DD
47261617,2017,LC
47261798,2017,EN
47261957,2017,EN
47261970,2017,EN
47261976,2017,DD
47262016,2017,DD
47262019,2017,DD
47262058,2017,DD
47262061,2017,DD
47262077,2017,NT
47262130,2017,DD
47262539,2017,LC
47262541,2017,DD
47262555,2017,EN
47262569,2017,LC
47262580,2017,DD
47262600,2017,DD
47262622,2017,DD
47263179,2017,DD
47263187,2017,DD
47263189,2017,DD
47263191,2017,DD
47263254,2017,DD
47263256,2017,DD
47263271,2017,DD
47263350,2017,LC
47263352,2017,DD
47263354,2017,DD
47263356,2017,DD
47263362,2017,DD
47263369,2017,DD
47264133,2017,DD
47264405,2017,LC
47265114,2017,DD
47265158,2017,DD
47265341,2017,LC
47265439,2017,DD
47265487,2017,DD
47265496,2017,DD
47265518,2017,DD
47265552,2017,EN
47265560,2017,DD
47265595,2017,DD
47265597,2017,VU
47265709,2017,DD
47265745,2017,DD
47265785,2017,NT
47265787,2017,VU
47265789,2017,DD
47265791,2017,VU
47265794,2017,VU
47265813,2017,DD
47265828,2017,DD
47265836,2017,NT
47265838,2017,DD
47265840,2017,DD
47266097,2017,DD
47266130,2017,LC
47266486,2017,VU
47266488,2017,DD
47266500,2017,DD
47266531,2017,DD
47266599,2017,DD
47266702,2017,NT
47266720,2017,EN
47266875,2017,EN
47266877,2017,NT
47267961,2015,LC
47267970,2015,LC
47268005,2015,NT
47268032,2015,LC
47268143,2015,LC
47268146,2015,LC
47268179,2015,LC
47268210,2015,LC
47268331,2015,LC
47268384,2015,LC
47268402,2015,LC
47269499,2019,LC
47269831,2016,LC
47269908,2016,LC
47270035,2016,LC
47345828,2013,LC
47345885,2013,LC
47345896,2013,NT
47347501,2013,VU
47347526,2013,CR
47347541,2013,CR
47347554,2013,DD
47347567,2017,DD
47347567,2013,DD
47347578,2013,DD
47347623,2013,EN
47347736,2013,LC
47347757,2013,CR
47347897,2013,VU
47347909,2017,EN
47347909,2013,CR
47347975,2013,EN
47348006,2013,VU
47348015,2013,LC
47348031,2013,LC
47348055,2013,VU
47348064,2013,LC
47348096,2013,DD
47348163,2013,LC
47348206,2017,LC
47348206,2013,LC
47348215,2013,EN
47348224,2013,LC
47348233,2017,EN
47348233,2013,EN
47348242,2013,LC
47348251,2017,LC
47348251,2013,LC
47348260,2017,EN
47348260,2013,LC
47348270,2013,CR
47348281,2013,LC
47348308,2013,LC
47348323,2013,DD
47348344,2013,LC
47348359,2013,CR
47348471,2013,EN
47348486,2013,LC
47348501,2013,EN
47348510,2013,DD
47348532,2013,DD
47348544,2013,EN
47348549,2013,EN
47348564,2013,CR
47348578,2013,LC
47348587,2013,DD
47348596,2013,EN
47348605,2013,EN
47348616,2013,EN
47348627,2013,CR
47348676,2013,EN
47348689,2013,EN
47348698,2013,CR
47348708,2013,LC
47348717,2013,VU
47348726,2013,EN
47348735,2013,DD
47348748,2013,VU
47348766,2013,VU
47348775,2013,VU
47348784,2013,VU
47385652,2014,LC
47400952,2014,DD
47401609,2014,DD
47401641,2019,DD
47402970,2016,LC
47402974,2016,LC
47402978,2016,LC
47403067,2016,LC
47403227,2019,LC
47406916,2019,LC
47406921,2016,DD
47407523,2019,DD
47407633,2018,LC
47407703,2019,LC
47407717,2016,DD
47407760,2014,DD
47407786,2017,LC
47413784,2015,LC
47413786,2015,VU
47414308,2015,LC
47414313,2015,LC
47414316,2015,LC
47414319,2015,DD
47414321,2015,NT
47414326,2015,LC
47414331,2015,LC
47414335,2015,LC
47414458,2015,LC
47414460,2015,DD
47414636,2015,LC
47414645,2015,LC
47414647,2015,LC
47415075,2015,NT
47415078,2015,LC
47415086,2015,VU
47415088,2015,LC
47415494,2015,NT
47415498,2015,EN
47415635,2015,EN
47415770,2015,LC
47415774,2015,LC
47415784,2015,EN
47416380,2015,NT
47416439,2015,VU
47416963,2015,DD
47416976,2015,DD
47417187,2015,EN
47435456,2016,LC
47435456,2013,LC
47435484,2013,EN
47435493,2016,LC
47435493,2013,LC
47435727,2013,EN
47435747,2013,EN
47435853,2017,CR
47435862,2013,LC
47435871,2013,LC
47435881,2013,LC
47435899,2013,VU
47435989,2013,EN
47436005,2013,LC
47436014,2013,EN
47608174,2014,LC
47608177,2014,NT
47608181,2014,NT
47608187,2014,DD
47608192,2014,LC
47608193,2014,LC
47608194,2014,LC
47608195,2014,LC
47608196,2014,LC
47608197,2014,EN
47608197,1998,I
47608198,2014,NT
47608198,1998,V
47608199,2014,LC
47608201,2014,LC
47608203,2014,DD
47608204,2014,LC
47608204,1998,R
47608206,2014,NT
47608208,2014,DD
47608209,2014,LC
47608210,2014,LC
47608213,2019,LC
47608215,2014,VU
47608216,2014,EN
47608217,2014,LC
47608219,2014,EN
47608220,2014,LC
47608220,1998,R
47608222,2014,LC
47608223,2014,LC
47608226,2014,LC
47608227,2014,LC
47608227,1998,V
47608228,2014,LC
47608230,2014,EN
47608230,1998,I
47608237,2014,LC
47608238,2014,LC
47608242,2014,LC
47608246,2014,NT
47608247,2014,EN
47608248,2014,LC
47608249,2014,LC
47608251,2014,NT
47608253,2014,NT
47608254,2014,DD
47608255,2014,LC
47608257,2014,LC
47608258,2004,LC
47608260,2014,VU
47608261,2014,LC
47608264,2014,LC
47608265,2014,DD
47608266,2014,EN
47608267,2014,LC
47685177,2019,LC
47686544,2019,DD
47686971,2019,LC
47687060,2019,LC
47687189,2016,EN
47687189,2013,EN
47687276,2016,EN
47687276,2013,VU
47687524,2016,EN
47687601,2016,EN
47687601,2014,DD
47690845,2016,LC
47691366,2016,CR
47691451,2016,NT
47691497,2016,LC
47691650,2016,LC
47691854,2016,EN
47692210,2016,EN
47692483,2016,NT
47693371,2016,LC
47693579,2016,VU
47693579,2014,NT
47693622,2016,VU
47693622,2014,NT
47693655,2016,DD
47693952,2016,DD
47694054,2016,DD
47694270,2016,LC
47695514,2016,LC
47695668,2016,DD
47696009,2016,LC
47696088,2016,LC
47696165,2016,DD
47696294,2016,DD
47696467,2016,NT
47696546,2016,LC
47696611,2016,NT
47696694,2016,LC
47697291,2016,NT
47697896,2016,LC
47697976,2016,LC
47697986,2016,LC
47709322,2016,LC
47709374,2016,VU
47709374,2014,NT
47709379,2016,VU
47709379,2014,DD
47709392,2016,VU
47709392,2014,DD
47709397,2016,LC
47709459,2016,LC
47709579,2016,VU
47709579,2014,DD
47709592,2016,DD
47709592,2014,LC
47709616,2016,LC
47709672,2016,LC
47709755,2016,CR
47709771,2016,NT
47709779,2016,EN
47709793,2016,LC
47709800,2016,NT
47709805,2016,LC
47709810,2016,EN
47709813,2016,EN
47709829,2016,VU
47709836,2019,LC
47709836,2016,LC
47710557,2016,CR
47711235,2016,LC
47712093,2016,VU
47712216,2016,LC
47712468,2016,LC
47712804,2016,LC
47712847,2016,LC
47712879,2016,LC
47713025,2016,NT
47713106,2016,VU
47713126,2016,EN
47713194,2016,CR
47713218,2016,DD
47723218,2017,CR
47728602,2017,DD
47728610,2017,DD
47728648,2017,DD
47728650,2017,DD
47735321,2017,DD
47745161,2017,VU
47749549,2015,LC
47749623,2017,LC
47749669,2017,LC
47751995,2019,LC
47752012,2019,LC
47752042,2019,LC
47754971,2017,LC
47755066,2019,DD
47755092,2017,LC
47755582,2017,VU
47755599,2017,VU
47755615,2017,CR
47755641,2017,LC
47755654,2019,LC
