"name","result.year","state","TSFO","change.status"
"Todiramphus nigrocyaneus",2012,0,8,NA
"Todiramphus nigrocyaneus",2016,0,12,NA
"Todiramphus nigrocyaneus",2017,2,13,"N"
"Todiramphus nigrocyaneus",2017.5,2,13.5,"N"
"Todiramphus pelewensis",2014,2,0,NA
"Todiramphus pelewensis",2016,2,2,NA
"Todiramphus pyrrhopygius",2004,1,0,NA
"Todiramphus pyrrhopygius",2008,1,4,NA
"Todiramphus pyrrhopygius",2009,1,5,NA
"Todiramphus pyrrhopygius",2012,1,8,NA
"Todiramphus pyrrhopygius",2016,1,12,NA
"Todiramphus recurvirostris",2004,1,0,NA
"Todiramphus recurvirostris",2008,1,4,NA
"Todiramphus recurvirostris",2009,1,5,NA
"Todiramphus recurvirostris",2012,1,8,NA
"Todiramphus recurvirostris",2016,1,12,NA
"Todiramphus reichenbachii",2014,3,0,NA
"Todiramphus reichenbachii",2016,3,2,NA
"Todiramphus reichenbachii",2017,3,3,NA
"Todiramphus ruficollaris",2004,3,0,NA
"Todiramphus ruficollaris",2008,3,4,NA
"Todiramphus ruficollaris",2012,3,8,NA
"Todiramphus ruficollaris",2016,3,12,NA
"Todiramphus sanctus",2004,1,0,NA
"Todiramphus sanctus",2008,1,4,NA
"Todiramphus sanctus",2009,1,5,NA
"Todiramphus sanctus",2012,1,8,NA
"Todiramphus sanctus",2016,1,12,NA
"Todiramphus saurophagus",2004,1,0,NA
"Todiramphus saurophagus",2008,1,4,NA
"Todiramphus saurophagus",2009,1,5,NA
"Todiramphus saurophagus",2012,1,8,NA
"Todiramphus saurophagus",2016,1,12,NA
"Todiramphus tutus",2004,1,0,NA
"Todiramphus tutus",2008,1,4,NA
"Todiramphus tutus",2009,1,5,NA
"Todiramphus tutus",2012,1,8,NA
"Todiramphus tutus",2013,1,9,NA
"Todiramphus tutus",2016,1,12,NA
"Todiramphus veneratus",2014,1,0,NA
"Todiramphus veneratus",2016,1,2,NA
"Todiramphus winchelli",2004,3,0,NA
"Todiramphus winchelli",2008,3,4,NA
"Todiramphus winchelli",2012,3,8,NA
"Todiramphus winchelli",2016,3,12,NA
"Todiramphus youngi",2014,2,0,NA
"Todiramphus youngi",2016,2,2,NA
"Todirostrum chrysocrotaphum",2004,1,0,NA
"Todirostrum chrysocrotaphum",2008,1,4,NA
"Todirostrum chrysocrotaphum",2009,1,5,NA
"Todirostrum chrysocrotaphum",2012,1,8,NA
"Todirostrum chrysocrotaphum",2016,1,12,NA
"Todirostrum cinereum",2004,1,0,NA
"Todirostrum cinereum",2008,1,4,NA
"Todirostrum cinereum",2009,1,5,NA
"Todirostrum cinereum",2012,1,8,NA
"Todirostrum cinereum",2016,1,12,NA
"Todirostrum maculatum",2004,1,0,NA
"Todirostrum maculatum",2008,1,4,NA
"Todirostrum maculatum",2009,1,5,NA
"Todirostrum maculatum",2012,1,8,NA
"Todirostrum maculatum",2016,1,12,NA
"Todirostrum nigriceps",2004,1,0,NA
"Todirostrum nigriceps",2008,1,4,NA
"Todirostrum nigriceps",2009,1,5,NA
"Todirostrum nigriceps",2012,1,8,NA
"Todirostrum nigriceps",2016,1,12,NA
"Todirostrum pictum",2004,1,0,NA
"Todirostrum pictum",2008,1,4,NA
"Todirostrum pictum",2009,1,5,NA
"Todirostrum pictum",2012,1,8,NA
"Todirostrum pictum",2016,1,12,NA
"Todirostrum poliocephalum",2004,1,0,NA
"Todirostrum poliocephalum",2008,1,4,NA
"Todirostrum poliocephalum",2009,1,5,NA
"Todirostrum poliocephalum",2012,1,8,NA
"Todirostrum poliocephalum",2016,1,12,NA
"Todirostrum viridanum",2004,2,0,NA
"Todirostrum viridanum",2008,2,4,NA
"Todirostrum viridanum",2012,2,8,NA
"Todirostrum viridanum",2016,2,12,NA
"Todirostrum viridanum",2017,1,13,"N"
"Todus angustirostris",2004,1,0,NA
"Todus angustirostris",2008,1,4,NA
"Todus angustirostris",2009,1,5,NA
"Todus angustirostris",2012,1,8,NA
"Todus angustirostris",2016,1,12,NA
"Todus mexicanus",2004,1,0,NA
"Todus mexicanus",2008,1,4,NA
"Todus mexicanus",2009,1,5,NA
"Todus mexicanus",2012,1,8,NA
"Todus mexicanus",2016,1,12,NA
"Todus multicolor",2004,1,0,NA
"Todus multicolor",2008,1,4,NA
"Todus multicolor",2009,1,5,NA
"Todus multicolor",2012,1,8,NA
"Todus multicolor",2016,1,12,NA
"Todus subulatus",2004,1,0,NA
"Todus subulatus",2008,1,4,NA
"Todus subulatus",2009,1,5,NA
"Todus subulatus",2012,1,8,NA
"Todus subulatus",2016,1,12,NA
"Todus todus",2004,1,0,NA
"Todus todus",2008,1,4,NA
"Todus todus",2009,1,5,NA
"Todus todus",2012,1,8,NA
"Todus todus",2016,1,12,NA
"Tokudaia muenninki",2008,5,0,NA
"Tokudaia muenninki",2016,5,8,NA
"Tokudaia osimensis",2008,4,0,NA
"Tokudaia osimensis",2016,4,8,NA
"Tokudaia tokunoshimensis",2008,4,0,NA
"Tokudaia tokunoshimensis",2016,4,8,NA
"Tolmomyias flavotectus",2004,0,0,NA
"Tolmomyias flavotectus",2006,0,2,NA
"Tolmomyias flavotectus",2008,0,4,NA
"Tolmomyias flavotectus",2016,1,12,NA
"Tolmomyias flavotectus",2017,1,13,NA
"Tolmomyias poliocephalus",2004,1,0,NA
"Tolmomyias poliocephalus",2008,1,4,NA
"Tolmomyias poliocephalus",2009,1,5,NA
"Tolmomyias poliocephalus",2012,1,8,NA
"Tolmomyias poliocephalus",2016,1,12,NA
"Tolmomyias sulphurescens",2004,1,0,NA
"Tolmomyias sulphurescens",2008,1,4,NA
"Tolmomyias sulphurescens",2009,1,5,NA
"Tolmomyias sulphurescens",2012,1,8,NA
"Tolmomyias sulphurescens",2016,1,12,NA
"Tolmomyias traylori",2004,0,0,NA
"Tolmomyias traylori",2006,1,2,NA
"Tolmomyias traylori",2008,1,4,NA
"Tolmomyias traylori",2009,1,5,NA
"Tolmomyias traylori",2012,1,8,NA
"Tolmomyias traylori",2016,1,12,NA
"Tolmomyias viridiceps",2004,0,0,NA
"Tolmomyias viridiceps",2006,0,2,NA
"Tolmomyias viridiceps",2008,0,4,NA
"Tolmomyias viridiceps",2016,1,12,NA
"Tolypeutes matacus",2006,2,0,NA
"Tolypeutes matacus",2008,2,2,NA
"Tolypeutes matacus",2010,2,4,NA
"Tolypeutes matacus",2014,2,8,NA
"Tolypeutes tricinctus",2006,3,0,NA
"Tolypeutes tricinctus",2008,3,2,NA
"Tolypeutes tricinctus",2010,3,4,NA
"Tolypeutes tricinctus",2014,3,8,NA
"Tomichia zwellendamensis",2007,4,0,NA
"Tomichia zwellendamensis",2010,4,3,NA
"Tomopeas ravus",2008,3,0,NA
"Tomopeas ravus",2016,4,8,"N"
"Tomopterna damarensis",2004,0,0,NA
"Tomopterna damarensis",2014,0,10,NA
"Tomopterna damarensis",2017,0,13,NA
"Tomopterna delalandii",2004,1,0,NA
"Tomopterna delalandii",2013,1,9,NA
"Tomopterna krugerensis",2004,1,0,NA
"Tomopterna krugerensis",2013,1,9,NA
"Tomopterna luganga",2006,1,0,NA
"Tomopterna luganga",2013,1,7,NA
"Tomopterna marmorata",2004,1,0,NA
"Tomopterna marmorata",2013,1,9,NA
"Tomopterna milletihorsini",2004,0,0,NA
"Tomopterna milletihorsini",2009,0,5,NA
"Tomopterna milletihorsini",2017,0,13,NA
"Tomopterna natalensis",2004,1,0,NA
"Tomopterna natalensis",2013,1,9,NA
"Tomopterna tandyi",2004,1,0,NA
"Tomopterna tandyi",2013,1,9,NA
"Tomopterna tuberculosa",2004,1,0,NA
"Tomopterna tuberculosa",2013,1,9,NA
"Tonatia bidens",2008,0,0,"N"
"Tonatia bidens",2016,0,8,NA
"Tonkinomys daovantieni",2008,0,0,NA
"Tonkinomys daovantieni",2016,0,8,NA
"Topaza pella",2004,1,0,NA
"Topaza pella",2008,1,4,NA
"Topaza pella",2009,1,5,NA
"Topaza pella",2012,1,8,NA
"Topaza pella",2016,1,12,NA
"Topaza pyra",2004,1,0,NA
"Topaza pyra",2008,1,4,NA
"Topaza pyra",2009,1,5,NA
"Topaza pyra",2012,1,8,NA
"Topaza pyra",2016,1,12,NA
"Tor khudree",2009,4,0,NA
"Tor khudree",2011,4,2,NA
"Torgos tracheliotos",2004,3,0,NA
"Torgos tracheliotos",2007,3,3,NA
"Torgos tracheliotos",2008,3,4,NA
"Torgos tracheliotos",2012,3,8,NA
"Torgos tracheliotos",2015,4,11,"G"
"Torgos tracheliotos",2016,4,12,NA
"Torgos tracheliotos",2017,4,13,NA
"Toromys grandis",2008,1,0,NA
"Toromys grandis",2016,1,8,NA
"Torreornis inexpectata",2004,4,0,NA
"Torreornis inexpectata",2008,4,4,NA
"Torreornis inexpectata",2012,4,8,NA
"Torreornis inexpectata",2016,4,12,NA
"Touit batavicus",2004,1,0,NA
"Touit batavicus",2008,1,4,NA
"Touit batavicus",2009,1,5,NA
"Touit batavicus",2012,1,8,NA
"Touit batavicus",2016,1,12,NA
"Touit costaricensis",2004,3,0,NA
"Touit costaricensis",2008,3,4,NA
"Touit costaricensis",2012,3,8,NA
"Touit costaricensis",2016,3,12,NA
"Touit dilectissimus",2004,1,0,NA
"Touit dilectissimus",2008,1,4,NA
"Touit dilectissimus",2009,1,5,NA
"Touit dilectissimus",2012,1,8,NA
"Touit dilectissimus",2016,1,12,NA
"Touit huetii",2004,1,0,NA
"Touit huetii",2008,1,4,NA
"Touit huetii",2009,1,5,NA
"Touit huetii",2012,3,8,"G"
"Touit huetii",2016,3,12,NA
"Touit huetii",2017,3,13,NA
"Touit melanonotus",2004,4,0,NA
"Touit melanonotus",2008,4,4,NA
"Touit melanonotus",2012,4,8,NA
"Touit melanonotus",2016,3,12,"N"
"Touit purpuratus",2004,1,0,NA
"Touit purpuratus",2008,1,4,NA
"Touit purpuratus",2009,1,5,NA
"Touit purpuratus",2012,1,8,NA
"Touit purpuratus",2016,1,12,NA
"Touit stictopterus",2004,3,0,NA
"Touit stictopterus",2008,3,4,NA
"Touit stictopterus",2012,3,8,NA
"Touit stictopterus",2016,3,12,NA
"Touit surdus",2004,3,0,NA
"Touit surdus",2008,3,4,NA
"Touit surdus",2012,3,8,NA
"Touit surdus",2016,3,12,NA
"Toxicocalamus misimae",2010,0,0,NA
"Toxicocalamus misimae",2015,0,5,NA
"Toxicodendron calcicola",2004,4,0,NA
"Toxicodendron calcicola",2017,4,13,NA
"Toxorhamphus novaeguineae",2004,1,0,NA
"Toxorhamphus novaeguineae",2008,1,4,NA
"Toxorhamphus novaeguineae",2009,1,5,NA
"Toxorhamphus novaeguineae",2012,1,8,NA
"Toxorhamphus novaeguineae",2016,1,12,NA
"Toxorhamphus poliopterus",2004,1,0,NA
"Toxorhamphus poliopterus",2008,1,4,NA
"Toxorhamphus poliopterus",2009,1,5,NA
"Toxorhamphus poliopterus",2012,1,8,NA
"Toxorhamphus poliopterus",2016,1,12,NA
"Toxostoma bendirei",2004,3,0,NA
"Toxostoma bendirei",2008,3,4,NA
"Toxostoma bendirei",2012,3,8,NA
"Toxostoma bendirei",2016,3,12,NA
"Toxostoma bendirei",2017,3,13,NA
"Toxostoma cinereum",2004,1,0,NA
"Toxostoma cinereum",2008,1,4,NA
"Toxostoma cinereum",2009,1,5,NA
"Toxostoma cinereum",2012,1,8,NA
"Toxostoma cinereum",2016,1,12,NA
"Toxostoma crissale",2004,1,0,NA
"Toxostoma crissale",2008,1,4,NA
"Toxostoma crissale",2009,1,5,NA
"Toxostoma crissale",2012,1,8,NA
"Toxostoma crissale",2016,1,12,NA
"Toxostoma curvirostre",2004,1,0,NA
"Toxostoma curvirostre",2008,1,4,NA
"Toxostoma curvirostre",2009,1,5,NA
"Toxostoma curvirostre",2012,1,8,NA
"Toxostoma curvirostre",2016,1,12,NA
"Toxostoma guttatum",2004,5,0,NA
"Toxostoma guttatum",2008,5,4,NA
"Toxostoma guttatum",2009,5,5,NA
"Toxostoma guttatum",2010,5,6,NA
"Toxostoma guttatum",2012,5,8,NA
"Toxostoma guttatum",2016,5,12,NA
"Toxostoma guttatum",2017,5,13,NA
"Toxostoma lecontei",2004,1,0,NA
"Toxostoma lecontei",2008,1,4,NA
"Toxostoma lecontei",2009,1,5,NA
"Toxostoma lecontei",2012,1,8,NA
"Toxostoma lecontei",2016,1,12,NA
"Toxostoma longirostre",2004,1,0,NA
"Toxostoma longirostre",2008,1,4,NA
"Toxostoma longirostre",2009,1,5,NA
"Toxostoma longirostre",2012,1,8,NA
"Toxostoma longirostre",2016,1,12,NA
"Toxostoma ocellatum",2004,1,0,NA
"Toxostoma ocellatum",2008,1,4,NA
"Toxostoma ocellatum",2009,1,5,NA
"Toxostoma ocellatum",2012,1,8,NA
"Toxostoma ocellatum",2016,1,12,NA
"Toxostoma redivivum",2004,1,0,NA
"Toxostoma redivivum",2008,1,4,NA
"Toxostoma redivivum",2009,1,5,NA
"Toxostoma redivivum",2012,1,8,NA
"Toxostoma redivivum",2016,1,12,NA
"Toxostoma rufum",2004,1,0,NA
"Toxostoma rufum",2008,1,4,NA
"Toxostoma rufum",2009,1,5,NA
"Toxostoma rufum",2012,1,8,NA
"Toxostoma rufum",2016,1,12,NA
"Trachops cirrhosus",2008,1,0,NA
"Trachops cirrhosus",2015,1,7,NA
"Trachycephalus coriaceus",2004,1,0,NA
"Trachycephalus coriaceus",2010,1,6,NA
"Trachycephalus nigromaculatus",2004,1,0,NA
"Trachycephalus nigromaculatus",2010,1,6,NA
"Trachycephalus resinifictrix",2004,1,0,NA
"Trachycephalus resinifictrix",2010,1,6,NA
"Trachycephalus typhonius",2004,1,0,NA
"Trachycephalus typhonius",2008,1,4,NA
"Trachycephalus typhonius",2010,1,6,NA
"Trachylaemus goffinii",2014,1,0,NA
"Trachylaemus goffinii",2016,1,2,NA
"Trachylaemus purpuratus",2014,1,0,NA
"Trachylaemus purpuratus",2016,1,2,NA
"Trachylaemus togoensis",2014,1,0,NA
"Trachylaemus togoensis",2016,1,2,NA
"Trachylepis bensonii",2010,0,0,NA
"Trachylepis bensonii",2013,1,3,"N"
"Trachylepis lavarambo",2010,4,0,NA
"Trachylepis lavarambo",2011,3,1,"N"
"Trachylepis margaritifer",2010,1,0,NA
"Trachylepis margaritifer",2017,1,7,NA
"Trachylepis tavaratra",2010,1,0,NA
"Trachylepis tavaratra",2011,3,1,"N"
"Trachyphonus darnaudii",2014,1,0,NA
"Trachyphonus darnaudii",2016,1,2,NA
"Trachyphonus emini",2014,1,0,NA
"Trachyphonus emini",2016,1,2,NA
"Trachyphonus erythrocephalus",2004,1,0,NA
"Trachyphonus erythrocephalus",2008,1,4,NA
"Trachyphonus erythrocephalus",2009,1,5,NA
"Trachyphonus erythrocephalus",2012,1,8,NA
"Trachyphonus erythrocephalus",2016,1,12,NA
"Trachyphonus margaritatus",2004,1,0,NA
"Trachyphonus margaritatus",2008,1,4,NA
"Trachyphonus margaritatus",2009,1,5,NA
"Trachyphonus margaritatus",2012,1,8,NA
"Trachyphonus margaritatus",2016,1,12,NA
"Trachyphonus usambiro",2004,1,0,NA
"Trachyphonus usambiro",2008,1,4,NA
"Trachyphonus usambiro",2009,1,5,NA
"Trachyphonus usambiro",2012,1,8,NA
"Trachyphonus usambiro",2016,1,12,NA
"Trachyphonus vaillantii",2004,1,0,NA
"Trachyphonus vaillantii",2008,1,4,NA
"Trachyphonus vaillantii",2009,1,5,NA
"Trachyphonus vaillantii",2012,1,8,NA
"Trachyphonus vaillantii",2016,1,12,NA
"Trachypithecus delacouri",2003,5,0,NA
"Trachypithecus delacouri",2008,5,5,NA
"Trachypithecus geei",2004,4,0,NA
"Trachypithecus geei",2008,4,4,NA
"Trachypithecus johnii",2004,3,0,NA
"Trachypithecus johnii",2008,3,4,NA
"Tragelaphus angasii",2008,1,0,"N"
"Tragelaphus angasii",2016,1,8,NA
"Tragelaphus buxtoni",2007,4,0,NA
"Tragelaphus buxtoni",2008,4,1,NA
"Tragelaphus buxtoni",2016,4,9,NA
"Tragelaphus derbianus",2008,1,0,"N"
"Tragelaphus derbianus",2017,3,9,"G"
"Tragelaphus eurycerus",2008,2,0,NA
"Tragelaphus eurycerus",2016,2,8,NA
"Tragelaphus imberbis",2008,2,0,NA
"Tragelaphus imberbis",2016,2,8,NA
"Tragelaphus oryx",2008,1,0,"N"
"Tragelaphus oryx",2016,1,8,NA
"Tragelaphus scriptus",2008,1,0,NA
"Tragelaphus scriptus",2016,1,8,NA
"Tragelaphus spekii",2008,1,0,"N"
"Tragelaphus spekii",2016,1,8,NA
"Tragelaphus strepsiceros",2008,1,0,"N"
"Tragelaphus strepsiceros",2016,1,8,NA
"Tragopan blythii",2004,3,0,NA
"Tragopan blythii",2008,3,4,NA
"Tragopan blythii",2012,3,8,NA
"Tragopan blythii",2016,3,12,NA
"Tragopan blythii",2017,3,13,NA
"Tragopan caboti",2004,3,0,NA
"Tragopan caboti",2006,3,2,NA
"Tragopan caboti",2008,3,4,NA
"Tragopan caboti",2012,3,8,NA
"Tragopan caboti",2016,3,12,NA
"Tragopan melanocephalus",2004,3,0,NA
"Tragopan melanocephalus",2008,3,4,NA
"Tragopan melanocephalus",2012,3,8,NA
"Tragopan melanocephalus",2013,3,9,NA
"Tragopan melanocephalus",2016,3,12,NA
"Tragopan melanocephalus",2017,3,13,NA
"Tragopan satyra",2004,2,0,NA
"Tragopan satyra",2008,2,4,NA
"Tragopan satyra",2012,2,8,NA
"Tragopan satyra",2016,2,12,NA
"Tragopan temminckii",2004,1,0,NA
"Tragopan temminckii",2008,1,4,NA
"Tragopan temminckii",2009,1,5,NA
"Tragopan temminckii",2012,1,8,NA
"Tragopan temminckii",2016,1,12,NA
"Tragulus javanicus",2008,0,0,"N"
"Tragulus javanicus",2015,0,7,NA
"Tragulus kanchil",2008,1,0,NA
"Tragulus kanchil",2015,1,7,NA
"Tragulus napu",2008,1,0,NA
"Tragulus napu",2012,1,4,NA
"Tragulus napu",2015,1,7,NA
"Tragulus nigricans",2008,4,0,NA
"Tragulus nigricans",2015,4,7,NA
"Tragulus versicolor",2008,0,0,NA
"Tragulus versicolor",2015,0,7,NA
"Tragulus williamsoni",2008,0,0,NA
"Tragulus williamsoni",2015,0,7,NA
"Tramea basilaris",2006,1,0,NA
"Tramea basilaris",2009,1,3,NA
"Tramea basilaris",2013,1,7,NA
"Tramea basilaris",2016,1,10,NA
"Tramea calverti",2009,1,0,NA
"Tramea calverti",2017,1,8,NA
"Tramea carolina",2009,1,0,NA
"Tramea carolina",2017,1,8,NA
"Tramea limbata",2006,1,0,NA
"Tramea limbata",2010,1,4,NA
"Tramea limbata",2013,1,7,NA
"Tramea limbata",2016,1,10,NA
"Tramea onusta",2009,1,0,NA
"Tramea onusta",2017,1,8,NA
"Tramea transmarina",2011,1,0,NA
"Tramea transmarina",2013,1,2,NA
"Transandinomys bolivaris",2008,1,0,NA
"Transandinomys bolivaris",2016,1,8,NA
"Transandinomys talamancae",2008,1,0,NA
"Transandinomys talamancae",2017,1,9,NA
"Trapa natans",2011,1,0,NA
"Trapa natans",2017,1,6,NA
"Trapelus jayakari",2010,0,0,NA
"Trapelus jayakari",2012,0,2,NA
"Trapelus ruderatus",2010,1,0,NA
"Trapelus ruderatus",2012,1,2,NA
"Traversia lyalli",2004,7,0,NA
"Traversia lyalli",2008,7,4,NA
"Traversia lyalli",2012,7,8,NA
"Traversia lyalli",2016,7,12,NA
"Tregellasia capito",2004,1,0,NA
"Tregellasia capito",2008,1,4,NA
"Tregellasia capito",2009,1,5,NA
"Tregellasia capito",2012,1,8,NA
"Tregellasia capito",2016,1,12,NA
"Tregellasia leucops",2004,1,0,NA
"Tregellasia leucops",2008,1,4,NA
"Tregellasia leucops",2009,1,5,NA
"Tregellasia leucops",2012,1,8,NA
"Tregellasia leucops",2016,1,12,NA
"Tremarctos ornatus",2008,3,0,NA
"Tremarctos ornatus",2017,3,9,NA
"Treron affinis",2014,1,0,NA
"Treron affinis",2016,1,2,NA
"Treron apicauda",2004,1,0,NA
"Treron apicauda",2008,1,4,NA
"Treron apicauda",2009,1,5,NA
"Treron apicauda",2012,1,8,NA
"Treron apicauda",2016,1,12,NA
"Treron aromaticus",2014,2,0,NA
"Treron aromaticus",2016,2,2,NA
"Treron aromaticus",2017,2,3,NA
"Treron australis",2014,1,0,NA
"Treron australis",2016,1,2,NA
"Treron axillaris",2014,1,0,NA
"Treron axillaris",2016,1,2,NA
"Treron bicinctus",2004,1,0,NA
"Treron bicinctus",2008,1,4,NA
"Treron bicinctus",2009,1,5,NA
"Treron bicinctus",2012,1,8,NA
"Treron bicinctus",2016,1,12,NA
"Treron calvus",2014,1,0,NA
"Treron calvus",2016,1,2,NA
"Treron capellei",2004,3,0,NA
"Treron capellei",2008,3,4,NA
"Treron capellei",2012,3,8,NA
"Treron capellei",2016,3,12,NA
"Treron chloropterus",2014,2,0,NA
"Treron chloropterus",2016,2,2,NA
"Treron chloropterus",2017,2,3,NA
"Treron curvirostra",2004,1,0,NA
"Treron curvirostra",2008,1,4,NA
"Treron curvirostra",2009,1,5,NA
"Treron curvirostra",2012,1,8,NA
"Treron curvirostra",2016,1,12,NA
"Treron delalandii",2014,1,0,NA
"Treron delalandii",2016,1,2,NA
"Treron delalandii",2017,1,3,NA
"Treron floris",2004,3,0,NA
"Treron floris",2008,3,4,NA
"Treron floris",2012,3,8,NA
"Treron floris",2016,3,12,NA
"Treron formosae",2014,2,0,NA
"Treron formosae",2016,2,2,NA
"Treron fulvicollis",2004,2,0,NA
"Treron fulvicollis",2008,2,4,NA
"Treron fulvicollis",2012,2,8,NA
"Treron fulvicollis",2016,2,12,NA
"Treron fulvicollis",2017,2,13,NA
"Treron griseicauda",2004,1,0,NA
"Treron griseicauda",2008,1,4,NA
"Treron griseicauda",2009,1,5,NA
"Treron griseicauda",2012,1,8,NA
"Treron griseicauda",2016,1,12,NA
"Treron griveaudi",2014,4,0,NA
"Treron griveaudi",2016,4,2,NA
"Treron olax",2004,1,0,NA
"Treron olax",2008,1,4,NA
"Treron olax",2009,1,5,NA
"Treron olax",2012,1,8,NA
"Treron olax",2016,1,12,NA
"Treron oxyurus",2004,2,0,NA
"Treron oxyurus",2008,2,4,NA
"Treron oxyurus",2012,2,8,NA
"Treron oxyurus",2016,2,12,NA
"Treron oxyurus",2017,2,13,NA
"Treron pembaensis",2004,1,0,NA
"Treron pembaensis",2006,3,2,NA
"Treron pembaensis",2008,3,4,NA
"Treron pembaensis",2012,3,8,NA
"Treron pembaensis",2016,3,12,NA
"Treron permagnus",2014,1,0,NA
"Treron permagnus",2016,1,2,NA
"Treron phayrei",2014,2,0,NA
"Treron phayrei",2016,2,2,NA
"Treron phayrei",2017,2,3,NA
"Treron phoenicopterus",2004,1,0,NA
"Treron phoenicopterus",2008,1,4,NA
"Treron phoenicopterus",2009,1,5,NA
"Treron phoenicopterus",2012,1,8,NA
"Treron phoenicopterus",2016,1,12,NA
"Treron pompadora",2014,1,0,NA
"Treron pompadora",2016,1,2,NA
"Treron psittaceus",2004,4,0,NA
"Treron psittaceus",2008,4,4,NA
"Treron psittaceus",2012,4,8,NA
"Treron psittaceus",2016,4,12,NA
"Treron sanctithomae",2004,1,0,NA
"Treron sanctithomae",2008,1,4,NA
"Treron sanctithomae",2009,1,5,NA
"Treron sanctithomae",2011,3,7,"N"
"Treron sanctithomae",2012,3,8,NA
"Treron sanctithomae",2016,3,12,NA
"Treron seimundi",2004,1,0,NA
"Treron seimundi",2008,1,4,NA
"Treron seimundi",2009,1,5,NA
"Treron seimundi",2012,1,8,NA
"Treron seimundi",2016,1,12,NA
"Treron sieboldii",2004,1,0,NA
"Treron sieboldii",2008,1,4,NA
"Treron sieboldii",2009,1,5,NA
"Treron sieboldii",2012,1,8,NA
"Treron sieboldii",2016,1,12,NA
"Treron sphenurus",2004,1,0,NA
"Treron sphenurus",2008,1,4,NA
"Treron sphenurus",2009,1,5,NA
"Treron sphenurus",2012,1,8,NA
"Treron sphenurus",2016,1,12,NA
"Treron teysmannii",2004,2,0,NA
"Treron teysmannii",2008,2,4,NA
"Treron teysmannii",2012,2,8,NA
"Treron teysmannii",2016,2,12,NA
"Treron teysmannii",2017,2,13,NA
"Treron vernans",2004,1,0,NA
"Treron vernans",2008,1,4,NA
"Treron vernans",2009,1,5,NA
"Treron vernans",2012,1,8,NA
"Treron vernans",2016,1,12,NA
"Treron waalia",2004,1,0,NA
"Treron waalia",2008,1,4,NA
"Treron waalia",2009,1,5,NA
"Treron waalia",2012,1,8,NA
"Treron waalia",2016,1,12,NA
"Triacanthagyna caribbea",2009,1,0,NA
"Triacanthagyna caribbea",2017,1,8,NA
"Triaenops rufus",2008,1,0,"N"
"Triaenops rufus",2017,1,9,NA
"Triakis semifasciata",2009,1,0,"G"
"Triakis semifasciata",2015,1,6,NA
"Tribolonotus blanchardi",2010,3,0,NA
"Tribolonotus blanchardi",2013,1,3,"N"
"Tribonyx hodgenorum",2014,7,0,NA
"Tribonyx hodgenorum",2016,7,2,NA
"Tribonyx hodgenorum",2017,7,3,NA
"Tribonyx mortierii",2004,1,0,NA
"Tribonyx mortierii",2008,1,4,NA
"Tribonyx mortierii",2009,1,5,NA
"Tribonyx mortierii",2012,1,8,NA
"Tribonyx mortierii",2016,1,12,NA
"Tribonyx ventralis",2004,1,0,NA
"Tribonyx ventralis",2008,1,4,NA
"Tribonyx ventralis",2009,1,5,NA
"Tribonyx ventralis",2012,1,8,NA
"Tribonyx ventralis",2013,1,9,NA
"Tribonyx ventralis",2016,1,12,NA
"Trichastoma bicolor",2004,1,0,NA
"Trichastoma bicolor",2008,1,4,NA
"Trichastoma bicolor",2009,1,5,NA
"Trichastoma bicolor",2012,1,8,NA
"Trichastoma bicolor",2016,1,12,NA
"Trichastoma buettikoferi",2004,0,0,NA
"Trichastoma buettikoferi",2005,2,1,NA
"Trichastoma buettikoferi",2008,2,4,NA
"Trichastoma buettikoferi",2012,2,8,NA
"Trichastoma buettikoferi",2013,2,9,NA
"Trichastoma buettikoferi",2016,2,12,NA
"Trichastoma celebense",2004,1,0,NA
"Trichastoma celebense",2008,1,4,NA
"Trichastoma celebense",2009,1,5,NA
"Trichastoma celebense",2012,1,8,NA
"Trichastoma celebense",2016,1,12,NA
"Trichastoma cinereiceps",2004,1,0,NA
"Trichastoma cinereiceps",2008,1,4,NA
"Trichastoma cinereiceps",2009,1,5,NA
"Trichastoma cinereiceps",2012,1,8,NA
"Trichastoma cinereiceps",2016,1,12,NA
"Trichastoma malaccense",2004,2,0,NA
"Trichastoma malaccense",2008,2,4,NA
"Trichastoma malaccense",2012,2,8,NA
"Trichastoma malaccense",2016,2,12,NA
"Trichastoma pyrrogenys",2004,1,0,NA
"Trichastoma pyrrogenys",2008,1,4,NA
"Trichastoma pyrrogenys",2009,1,5,NA
"Trichastoma pyrrogenys",2012,1,8,NA
"Trichastoma pyrrogenys",2016,1,12,NA
"Trichastoma rostratum",2004,2,0,NA
"Trichastoma rostratum",2008,2,4,NA
"Trichastoma rostratum",2012,2,8,NA
"Trichastoma rostratum",2016,2,12,NA
"Trichastoma tickelli",2004,0,0,NA
"Trichastoma tickelli",2005,1,1,NA
"Trichastoma tickelli",2008,1,4,NA
"Trichastoma tickelli",2009,1,5,NA
"Trichastoma tickelli",2012,1,8,NA
"Trichastoma tickelli",2016,1,12,NA
"Trichechus inunguis",2007,3,0,NA
"Trichechus inunguis",2008,3,1,NA
"Trichechus inunguis",2016,3,9,NA
"Trichechus manatus",2007,3,0,NA
"Trichechus manatus",2008,3,1,NA
"Trichechus senegalensis",2006,3,0,NA
"Trichechus senegalensis",2008,3,2,NA
"Trichechus senegalensis",2015,3,9,NA
"Tricheilostoma bicolor",2010,1,0,NA
