"name","result.year","result.code","result.category"
"Eugenia millsii","1998","LR/nt","Lower Risk/near threatened"
"Eugenia millsii","1998","V","Vulnerable"
"Eugenia nitidula","1998","LR/nt","Lower Risk/near threatened"
"Eugenia nitidula","1998","V","Vulnerable"
"Eugenia verdoorniae","1998","LR/nt","Lower Risk/near threatened"
"Eugenia verdoorniae","1998","R","Rare"
"Eugenia virgultosa","1998","LR/nt","Lower Risk/near threatened"
"Eugenia virgultosa","1998","R","Rare"
"Euonymus acanthocarpa","1998","LR/nt","Lower Risk/near threatened"
"Euonymus acanthocarpa","1998","V","Vulnerable"
"Euphorbia nigrispinioides","1998","LR/nt","Lower Risk/near threatened"
"Euphorbia nigrispinioides","1998","V","Vulnerable"
"Euphorbia sekukuniensis","1998","LR/nt","Lower Risk/near threatened"
"Euphorbia sekukuniensis","1998","R","Rare"
"Euphorbia smithii","1998","LR/nt","Lower Risk/near threatened"
"Euphorbia zoutpansbergensis","1998","LR/nt","Lower Risk/near threatened"
"Euphorbia zoutpansbergensis","1998","R","Rare"
"Euploea blossomae","1996","LR/nt","Lower Risk/near threatened"
"Euploea blossomae","1994","R","Rare"
"Euploea blossomae","1990","R","Rare"
"Euploea blossomae","1988","R","Rare"
"Euploea blossomae","1986","R","Rare"
"Euploea gamelia","1996","LR/nt","Lower Risk/near threatened"
"Euploea gamelia","1994","R","Rare"
"Euploea gamelia","1990","R","Rare"
"Euploea gamelia","1988","R","Rare"
"Euploea gamelia","1986","R","Rare"
"Euploea martinii","1996","LR/nt","Lower Risk/near threatened"
"Euploea martinii","1994","R","Rare"
"Euploea martinii","1990","R","Rare"
"Euploea martinii","1988","R","Rare"
"Euploea martinii","1986","R","Rare"
"Euploea swainson","1996","LR/nt","Lower Risk/near threatened"
"Euploea tobleri","1996","LR/nt","Lower Risk/near threatened"
"Euploea tobleri","1994","R","Rare"
"Euploea tobleri","1990","R","Rare"
"Euploea tobleri","1988","R","Rare"
"Euploea tobleri","1986","R","Rare"
"Eurycorymbus cavaleriei","1998","LR/nt","Lower Risk/near threatened"
"Eurycorymbus cavaleriei","1998","R","Rare"
"Exostema brachycarpum","1998","LR/nt","Lower Risk/near threatened"
"Exostema brachycarpum","1998","R","Rare"
"Fatsia polycarpa","1998","LR/nt","Lower Risk/near threatened"
"Fatsia polycarpa","1998","nt","Not Threatened"
"Faustina rossmaessleri","1996","LR/nt","Lower Risk/near threatened"
"Faustina rossmaessleri","1994","R","Rare"
"Favonigobius melanobranchus","1996","LR/nt","Lower Risk/near threatened"
"Ficus hirsuta","1998","LR/nt","Lower Risk/near threatened"
"Flindersia amboinensis","1998","LR/nt","Lower Risk/near threatened"
"Flindersia schottiana","1998","LR/nt","Lower Risk/near threatened"
"Fluviopupa gracilis","1996","LR/nt","Lower Risk/near threatened"
"Fluviopupa gracilis","1994","I","Indeterminate"
"Fluviopupa ramsayi","1996","LR/nt","Lower Risk/near threatened"
"Fluviopupa ramsayi","1994","I","Indeterminate"
"Fonscochlea zeidleri","1996","LR/nt","Lower Risk/near threatened"
"Fonscochlea zeidleri","1994","V","Vulnerable"
"Formica aquilonia","1996","LR/nt","Lower Risk/near threatened"
"Formica aquilonia","1994","V","Vulnerable"
"Formica aquilonia","1990","V","Vulnerable"
"Formica aquilonia","1988","V","Vulnerable"
"Formica aquilonia","1986","V","Vulnerable"
"Formica aquilonia","1983","V","Vulnerable"
"Formica lugubris","1996","LR/nt","Lower Risk/near threatened"
"Formica lugubris","1994","V","Vulnerable"
"Formica lugubris","1990","V","Vulnerable"
"Formica lugubris","1988","V","Vulnerable"
"Formica lugubris","1986","V","Vulnerable"
"Formica lugubris","1983","V","Vulnerable"
"Formica polyctena","1996","LR/nt","Lower Risk/near threatened"
"Formica polyctena","1994","V","Vulnerable"
"Formica polyctena","1990","V","Vulnerable"
"Formica polyctena","1988","V","Vulnerable"
"Formica polyctena","1986","V","Vulnerable"
"Formica polyctena","1983","V","Vulnerable"
"Formica pratensis","1996","LR/nt","Lower Risk/near threatened"
"Formica pratensis","1996","VU","Vulnerable"
"Formica pratensis","1994","V","Vulnerable"
"Formica pratensis","1988","V","Vulnerable"
"Formica pratensis","1986","V","Vulnerable"
"Formica pratensis","1983","V","Vulnerable"
"Formica rufa","1996","LR/nt","Lower Risk/near threatened"
"Formica rufa","1994","V","Vulnerable"
"Formica rufa","1990","V","Vulnerable"
"Formica rufa","1988","V","Vulnerable"
"Formica rufa","1986","V","Vulnerable"
"Formica rufa","1983","V","Vulnerable"
"Formica uralensis","1996","LR/nt","Lower Risk/near threatened"
"Formica uralensis","1994","I","Indeterminate"
"Formica uralensis","1990","I","Indeterminate"
"Formica uralensis","1988","I","Indeterminate"
"Formica uralensis","1986","I","Indeterminate"
"Forrestena delicata","1996","LR/nt","Lower Risk/near threatened"
"Forrestena delicata","1994","R","Rare"
"Freziera friedrichsthailana","1998","LR/nt","Lower Risk/near threatened"
"Freziera longipes","1998","LR/nt","Lower Risk/near threatened"
"Freziera tomentosa","1998","LR/nt","Lower Risk/near threatened"
"Fusconaia askewi","1996","LR/nt","Lower Risk/near threatened"
"Fusconaia infucata","1996","LR/nt","Lower Risk/near threatened"
"Galaxiella munda","1996","LR/nt","Lower Risk/near threatened"
"Galaxiella nigrostriata","1996","LR/nt","Lower Risk/near threatened"
"Galaxiella nigrostriata","1994","R","Rare"
"Gardenia gordonii","1998","LR/nt","Lower Risk/near threatened"
"Gardenia gordonii","1998","nt","Not Threatened"
"Gardenia storckii","1998","LR/nt","Lower Risk/near threatened"
"Gardenia storckii","1998","nt","Not Threatened"
"Geijera salicifolia","1998","LR/nt","Lower Risk/near threatened"
"Geijera salicifolia","1998","R","Rare"
"Geniostoma astylum","1998","LR/nt","Lower Risk/near threatened"
"Geniostoma astylum","1998","R","Rare"
"Gesneria calycina","1998","LR/nt","Lower Risk/near threatened"
"Gesneria calycina","1998","R","Rare"
"Gesneria calycosa","1998","LR/nt","Lower Risk/near threatened"
"Gesneria calycosa","1998","R","Rare"
"Glochidion rapaense","1998","LR/nt","Lower Risk/near threatened"
"Glochidion tooviianum","1998","LR/nt","Lower Risk/near threatened"
"Gluta travancorica","1998","LR/nt","Lower Risk/near threatened"
"Glyptorhagada janaslini","1996","LR/nt","Lower Risk/near threatened"
"Glyptorhagada janaslini","1994","R","Rare"
"Goniothalamus wynaadensis","1998","I","Indeterminate"
"Goniothalamus wynaadensis","1998","LR/nt","Lower Risk/near threatened"
"Gonospira bourguignati","1996","LR/nt","Lower Risk/near threatened"
"Gonospira bourguignati","1994","V","Vulnerable"
"Graffenrieda bella","1998","LR/nt","Lower Risk/near threatened"
"Graffenrieda bella","1998","R","Rare"
"Granulomelon arcigerens","1996","LR/nt","Lower Risk/near threatened"
"Granulomelon arcigerens","1994","R","Rare"
"Granulomelon grandituberculatum","1996","LR/nt","Lower Risk/near threatened"
"Granulomelon grandituberculatum","1994","V","Vulnerable"
"Granulomelon squamulosum","1996","LR/nt","Lower Risk/near threatened"
"Granulomelon squamulosum","1994","I","Indeterminate"
"Graphium mendana","1996","LR/nt","Lower Risk/near threatened"
"Graphium mendana","1994","R","Rare"
"Graphium mendana","1990","R","Rare"
"Graphium mendana","1988","R","Rare"
"Graphium mendana","1986","R","Rare"
"Graphium mendana","1985","R","Rare"
"Graptophyllum repandum","1998","LR/nt","Lower Risk/near threatened"
"Guapira rotundifolia","1998","LR/nt","Lower Risk/near threatened"
"Guapira rotundifolia","1998","R","Rare"
"Guatteria atabapensis","1998","LR/nt","Lower Risk/near threatened"
"Guatteria dura","1998","LR/nt","Lower Risk/near threatened"
"Guatteria liesneri","1998","LR/nt","Lower Risk/near threatened"
"Guettarda ochreata","1998","LR/nt","Lower Risk/near threatened"
"Gyliotrachela catherina","1996","LR/nt","Lower Risk/near threatened"
"Gyliotrachela catherina","1994","R","Rare"
"Gymnacranthera maliliensis","1998","LR/nt","Lower Risk/near threatened"
"Gymnanthes integra","1998","LR/nt","Lower Risk/near threatened"
"Gymnanthes integra","1998","R","Rare"
"Gyrotaenia microcarpa","1998","LR/nt","Lower Risk/near threatened"
"Gyrotaenia microcarpa","1998","R","Rare"
"Gyrotaenia spicata","1998","LR/nt","Lower Risk/near threatened"
"Gyrotaenia spicata","1998","R","Rare"
"Habenaria microceras","2000","LR/nt","Lower Risk/near threatened"
"Helichrysum cameroonense","2000","LR/nt","Lower Risk/near threatened"
"Helichrysum mannii","2000","LR/nt","Lower Risk/near threatened"
"Helicia albiflora","1998","LR/nt","Lower Risk/near threatened"
"Helicia amplifolia","1998","LR/nt","Lower Risk/near threatened"
"Helicia latifolia","1998","LR/nt","Lower Risk/near threatened"
"Helicodiscus diadema","1996","LR/nt","Lower Risk/near threatened"
"Helicodiscus diadema","1994","I","Indeterminate"
"Helicodiscus diadema","1990","I","Indeterminate"
"Helicodiscus diadema","1988","I","Indeterminate"
"Helicodiscus diadema","1986","I","Indeterminate"
"Helicodiscus hexodon","1996","LR/nt","Lower Risk/near threatened"
"Helicodiscus hexodon","1994","I","Indeterminate"
"Helicodiscus hexodon","1990","I","Indeterminate"
"Helicodiscus hexodon","1988","I","Indeterminate"
"Helicodiscus hexodon","1986","I","Indeterminate"
"Helicopsis conopsis","1996","LR/nt","Lower Risk/near threatened"
"Helictotrichon mannii","2000","LR/nt","Lower Risk/near threatened"
"Helminthoglypta mohaveana","1996","LR/nt","Lower Risk/near threatened"
"Helminthoglypta mohaveana","1994","K","Insufficiently Known"
"Helminthoglypta mohaveana","1990","I","Indeterminate"
"Helminthoglypta mohaveana","1988","I","Indeterminate"
"Helminthoglypta mohaveana","1986","I","Indeterminate"
"Hemandradenia mannii","1998","LR/nt","Lower Risk/near threatened"
"Hemistomia gemma","1996","LR/nt","Lower Risk/near threatened"
"Hemistomia gemma","1994","V","Vulnerable"
"Hephaestus epirrhinos","1996","LR/nt","Lower Risk/near threatened"
"Hephaestus epirrhinos","1994","R","Rare"
"Hernandia beninensis","1998","LR/nt","Lower Risk/near threatened"
"Hernandia didymantha","1998","LR/nt","Lower Risk/near threatened"
"Hernandia didymantha","1998","V","Vulnerable"
"Hernandia jamaicensis","1998","LR/nt","Lower Risk/near threatened"
"Hernandia jamaicensis","1998","R","Rare"
"Hernandia stenura","1998","LR/nt","Lower Risk/near threatened"
"Hernandia stenura","1998","V","Vulnerable"
"Hibiscus erlangeri","2017","LR/nt","Lower Risk/near threatened"
"Hibiscus erlangeri","1998","LR/nt","Lower Risk/near threatened"
"Hibiscus erlangeri","1998","R","Rare"
"Homalium henriquesii","1998","LR/nt","Lower Risk/near threatened"
"Horsfieldia carnosa","1998","LR/nt","Lower Risk/near threatened"
"Horsfieldia coriacea","1998","LR/nt","Lower Risk/near threatened"
"Horsfieldia crassifolia","1998","LR/nt","Lower Risk/near threatened"
"Horsfieldia lancifolia","1998","LR/nt","Lower Risk/near threatened"
"Horsfieldia macrothyrsa","1998","LR/nt","Lower Risk/near threatened"
"Horsfieldia montana","1998","LR/nt","Lower Risk/near threatened"
"Horsfieldia oligocarpa","1998","LR/nt","Lower Risk/near threatened"
"Horsfieldia palauensis","1998","LR/nt","Lower Risk/near threatened"
"Horsfieldia reticulata","1998","LR/nt","Lower Risk/near threatened"
"Horsfieldia sparsa","1998","LR/nt","Lower Risk/near threatened"
"Horsfieldia splendida","1998","LR/nt","Lower Risk/near threatened"
"Horsfieldia superba","1998","LR/nt","Lower Risk/near threatened"
"Horsfieldia superba","1998","V","Vulnerable"
"Horsfieldia tomentosa","1998","LR/nt","Lower Risk/near threatened"
"Humboldtia decurrens","1998","LR/nt","Lower Risk/near threatened"
"Humboldtia decurrens","1998","R","Rare"
"Hydnocarpus nana","1998","LR/nt","Lower Risk/near threatened"
"Hydnocarpus nana","1998","V","Vulnerable"
"Hyperbaena prioriana","1998","LR/nt","Lower Risk/near threatened"
"Hyperbaena prioriana","1998","R","Rare"
"Hyperbaena valida","1998","E","Endangered"
"Hyperbaena valida","1998","LR/nt","Lower Risk/near threatened"
"Hyphaene dichotoma","1998","LR/nt","Lower Risk/near threatened"
"Hypseleotris ejuncida","1996","LR/nt","Lower Risk/near threatened"
"Hypseleotris ejuncida","1994","K","Insufficiently Known"
"Hypseleotris kimberleyensis","1996","LR/nt","Lower Risk/near threatened"
"Hypseleotris kimberleyensis","1994","K","Insufficiently Known"
"Hypseleotris regalis","1996","LR/nt","Lower Risk/near threatened"
"Hypseleotris regalis","1994","K","Insufficiently Known"
"Idea iasonia","1996","LR/nt","Lower Risk/near threatened"
"Idea iasonia","1994","R","Rare"
"Idea iasonia","1990","R","Rare"
"Idea iasonia","1988","R","Rare"
"Idea iasonia","1986","R","Rare"
"Idea malabarica","1996","LR/nt","Lower Risk/near threatened"
"Idea malabarica","1994","R","Rare"
"Idea malabarica","1990","R","Rare"
"Idea malabarica","1988","R","Rare"
"Idea malabarica","1986","R","Rare"
"Ilex altiplana","1998","LR/nt","Lower Risk/near threatened"
"Ilex ciliolata","1998","LR/nt","Lower Risk/near threatened"
"Ilex davidsei","1998","LR/nt","Lower Risk/near threatened"
"Ilex gleasoniana","1998","LR/nt","Lower Risk/near threatened"
"Ilex harrisii","1998","LR/nt","Lower Risk/near threatened"
"Ilex harrisii","1998","R","Rare"
"Ilex huachamacariana","1998","LR/nt","Lower Risk/near threatened"
"Ilex ignicola","1998","LR/nt","Lower Risk/near threatened"
"Ilex jauaensis","1998","LR/nt","Lower Risk/near threatened"
"Ilex magnifructa","1998","LR/nt","Lower Risk/near threatened"
"Ilex marahuacae","1998","LR/nt","Lower Risk/near threatened"
"Ilex marginata","1998","LR/nt","Lower Risk/near threatened"
"Ilex paraguariensis","1998","LR/nt","Lower Risk/near threatened"
"Ilex paujiensis","1998","LR/nt","Lower Risk/near threatened"
"Ilex polita","1998","LR/nt","Lower Risk/near threatened"
"Ilex sessilifructa","1998","LR/nt","Lower Risk/near threatened"
"Ilex sipapoana","1998","LR/nt","Lower Risk/near threatened"
"Ilex spruceana","1998","LR/nt","Lower Risk/near threatened"
"Ilex steyermarkii","1998","LR/nt","Lower Risk/near threatened"
"Ilex subrotundifolia","1998","LR/nt","Lower Risk/near threatened"
"Ilex sulcata","1998","LR/nt","Lower Risk/near threatened"
"Ilex tateana","1998","LR/nt","Lower Risk/near threatened"
"Ilex tiricae","1998","LR/nt","Lower Risk/near threatened"
"Ilex venezuelensis","1998","LR/nt","Lower Risk/near threatened"
"Inga hayesii","1998","LR/nt","Lower Risk/near threatened"
"Inga hayesii","1998","V","Vulnerable"
"Iolaus aphnaeoides","1996","LR/nt","Lower Risk/near threatened"
"Iolaus aphnaeoides","1994","R","Rare"
"Irvingia gabonensis","1998","LR/nt","Lower Risk/near threatened"
"Irvingia gabonensis","1998","nt","Not Threatened"
"Isolona congolana","1998","LR/nt","Lower Risk/near threatened"
"Ixora raiateensis","1998","LR/nt","Lower Risk/near threatened"
"Ixora raivavaensis","1998","LR/nt","Lower Risk/near threatened"
"Jacksonena rudis","1996","LR/nt","Lower Risk/near threatened"
"Jacksonena rudis","1994","R","Rare"
"Juglans australis","1998","LR/nt","Lower Risk/near threatened"
"Justicia galapagana","2000","LR/nt","Lower Risk/near threatened"
"Kimberleyeleotris hutchinsi","1996","LR/nt","Lower Risk/near threatened"
"Kimberleyeleotris hutchinsi","1994","R","Rare"
"Kimberleyeleotris notata","1996","LR/nt","Lower Risk/near threatened"
"Kimberleyeleotris notata","1994","R","Rare"
"Kinixys natalensis","1996","LR/nt","Lower Risk/near threatened"
"Kinosternon acutum","1996","LR/nt","Lower Risk/near threatened"
"Knema intermedia","1998","LR/nt","Lower Risk/near threatened"
"Knema intermedia","1998","nt","Not Threatened"
"Knema pubiflora","1998","LR/nt","Lower Risk/near threatened"
"Labordia hirtella","1998","LR/nt","Lower Risk/near threatened"
"Labordia hirtella","1998","R","Rare"
"Lacustrelix minor","1996","LR/nt","Lower Risk/near threatened"
"Lacustrelix minor","1994","R","Rare"
"Lacustrelix yerelinana","1996","LR/nt","Lower Risk/near threatened"
"Lacustrelix yerelinana","1994","R","Rare"
"Lampsilis bracteata","1996","LR/nt","Lower Risk/near threatened"
"Lampsilis fullerkati","1996","LR/nt","Lower Risk/near threatened"
"Lampsilis fullerkati","1994","I","Indeterminate"
"Lampsilis perovalis","1996","LR/nt","Lower Risk/near threatened"
"Lampsilis perovalis","1994","V","Vulnerable"
"Lampsilis perovalis","1990","I","Indeterminate"
"Lampsilis perovalis","1988","I","Indeterminate"
"Lampsilis perovalis","1986","I","Indeterminate"
"Lampsilis satura","1996","LR/nt","Lower Risk/near threatened"
"Lanistes elliptus","1996","LR/nt","Lower Risk/near threatened"
"Lasiocroton macrophyllus","1998","LR/nt","Lower Risk/near threatened"
"Lasiocroton macrophyllus","1998","R","Rare"
