"name","result.year","state","TSFO","change.status"
"Pyrenestes minor",2008,1,14,"U"
"Pyrenestes minor",2009,1,15,"U"
"Pyrenestes minor",2012,1,18,"U"
"Pyrenestes minor",2016,1,22,"U"
"Pyrenestes ostrinus",1994,1,0,"U"
"Pyrenestes ostrinus",2000,1,6,"U"
"Pyrenestes ostrinus",2004,1,10,"U"
"Pyrenestes ostrinus",2008,1,14,"U"
"Pyrenestes ostrinus",2009,1,15,"U"
"Pyrenestes ostrinus",2012,1,18,"U"
"Pyrenestes ostrinus",2016,1,22,"U"
"Pyrenestes sanguineus",1994,1,0,"U"
"Pyrenestes sanguineus",2000,1,6,"U"
"Pyrenestes sanguineus",2004,1,10,"U"
"Pyrenestes sanguineus",2008,1,14,"U"
"Pyrenestes sanguineus",2009,1,15,"U"
"Pyrenestes sanguineus",2012,1,18,"U"
"Pyrenestes sanguineus",2016,1,22,"U"
"Pyrgilauda blanfordi",1994,1,0,"U"
"Pyrgilauda blanfordi",2000,1,6,"U"
"Pyrgilauda blanfordi",2004,1,10,"U"
"Pyrgilauda blanfordi",2008,1,14,"U"
"Pyrgilauda blanfordi",2009,1,15,"U"
"Pyrgilauda blanfordi",2012,1,18,"U"
"Pyrgilauda blanfordi",2016,1,22,"U"
"Pyrgilauda davidiana",1994,1,0,"U"
"Pyrgilauda davidiana",2000,1,6,"U"
"Pyrgilauda davidiana",2004,1,10,"U"
"Pyrgilauda davidiana",2008,1,14,"U"
"Pyrgilauda davidiana",2009,1,15,"U"
"Pyrgilauda davidiana",2012,1,18,"U"
"Pyrgilauda davidiana",2016,1,22,"U"
"Pyrgilauda ruficollis",1994,1,0,"U"
"Pyrgilauda ruficollis",2000,1,6,"U"
"Pyrgilauda ruficollis",2004,1,10,"U"
"Pyrgilauda ruficollis",2008,1,14,"U"
"Pyrgilauda ruficollis",2009,1,15,"U"
"Pyrgilauda ruficollis",2012,1,18,"U"
"Pyrgilauda ruficollis",2016,1,22,"U"
"Pyrgilauda theresae",1994,1,0,"U"
"Pyrgilauda theresae",2000,1,6,"U"
"Pyrgilauda theresae",2004,1,10,"U"
"Pyrgilauda theresae",2008,1,14,"U"
"Pyrgilauda theresae",2009,1,15,"U"
"Pyrgilauda theresae",2012,1,18,"U"
"Pyrgilauda theresae",2016,1,22,"U"
"Pyrgulopsis avernalis",2000,4,0,"U"
"Pyrgulopsis avernalis",2011,3,11,"N"
"Pyrgulopsis bacchus",1996,0,0,"U"
"Pyrgulopsis bacchus",2000,3,4,"U"
"Pyrgulopsis bernardina",1996,0,0,"U"
"Pyrgulopsis bernardina",2012,4,16,"N"
"Pyrgulopsis bruneauensis",1994,4,0,"U"
"Pyrgulopsis bruneauensis",1996,0,2,"U"
"Pyrgulopsis bruneauensis",2000,5,6,"U"
"Pyrgulopsis bruneauensis",2012,5,18,"U"
"Pyrgulopsis conica",1996,0,0,"U"
"Pyrgulopsis conica",2012,3,16,"N"
"Pyrgulopsis erythropoma",1996,0,0,"U"
"Pyrgulopsis erythropoma",2000,3,4,"U"
"Pyrgulopsis erythropoma",2012,5,16,"N"
"Pyrgulopsis fairbanksensis",1996,0,0,"U"
"Pyrgulopsis fairbanksensis",2012,0,16,"U"
"Pyrgulopsis gilae",1996,0,0,"U"
"Pyrgulopsis gilae",2000,3,4,"U"
"Pyrgulopsis glandulosa",1996,0,0,"U"
"Pyrgulopsis glandulosa",2012,3,16,"N"
"Pyrgulopsis metcalfi",1996,0,0,"U"
"Pyrgulopsis metcalfi",2000,3,4,"U"
"Pyrgulopsis metcalfi",2012,4,16,"G"
"Pyrgulopsis micrococcus",1996,0,0,"U"
"Pyrgulopsis micrococcus",2000,1,4,"U"
"Pyrgulopsis montezumensis",1996,0,0,"U"
"Pyrgulopsis montezumensis",2000,0,4,"U"
"Pyrgulopsis montezumensis",2012,3,16,"N"
"Pyrgulopsis neomexicana",1994,4,0,"U"
"Pyrgulopsis neomexicana",2011,5,17,"N"
"Pyrgulopsis robusta",1996,0,0,"U"
"Pyrgulopsis robusta",2011,1,15,"N"
"Pyrgulopsis roswellensis",1996,0,0,"U"
"Pyrgulopsis roswellensis",2012,3,16,"G"
"Pyrgulopsis thermalis",1996,0,0,"U"
"Pyrgulopsis thermalis",2000,3,4,"U"
"Pyrgulopsis thermalis",2012,5,16,"N"
"Pyrgulopsis thompsoni",1996,0,0,"U"
"Pyrgulopsis thompsoni",2000,3,4,"U"
"Pyrgulopsis thompsoni",2012,2,16,"G"
"Pyrgulopsis trivialis",1996,0,0,"U"
"Pyrgulopsis trivialis",2012,5,16,"G"
"Pyrgus cirsii",2000,3,0,"U"
"Pyrgus cirsii",2010,3,10,"U"
"Pyriglena atra",1994,4,0,"U"
"Pyriglena atra",1996,4,2,"U"
"Pyriglena atra",2000,5,6,"U"
"Pyriglena atra",2004,4,10,"U"
"Pyriglena atra",2008,4,14,"U"
"Pyriglena atra",2012,4,18,"U"
"Pyriglena atra",2016,4,22,"U"
"Pyriglena leuconota",1994,1,0,"U"
"Pyriglena leuconota",2006,1,12,"U"
"Pyriglena leuconota",2008,1,14,"U"
"Pyriglena leuconota",2009,1,15,"U"
"Pyriglena leuconota",2012,1,18,"U"
"Pyriglena leuconota",2016,1,22,"U"
"Pyriglena leucoptera",1994,1,0,"U"
"Pyriglena leucoptera",2000,1,6,"U"
"Pyriglena leucoptera",2004,1,10,"U"
"Pyriglena leucoptera",2008,1,14,"U"
"Pyriglena leucoptera",2009,1,15,"U"
"Pyriglena leucoptera",2012,1,18,"U"
"Pyriglena leucoptera",2016,1,22,"U"
"Pyrilia aurantiocephala",2004,2,0,"U"
"Pyrilia aurantiocephala",2008,2,4,"U"
"Pyrilia aurantiocephala",2012,2,8,"U"
"Pyrilia aurantiocephala",2016,2,12,"U"
"Pyrilia barrabandi",1994,1,0,"U"
"Pyrilia barrabandi",2000,1,6,"U"
"Pyrilia barrabandi",2004,1,10,"U"
"Pyrilia barrabandi",2008,1,14,"U"
"Pyrilia barrabandi",2009,1,15,"U"
"Pyrilia barrabandi",2012,2,18,"G"
"Pyrilia barrabandi",2016,2,22,"U"
"Pyrilia caica",1994,1,0,"U"
"Pyrilia caica",2000,1,6,"U"
"Pyrilia caica",2004,1,10,"U"
"Pyrilia caica",2008,1,14,"U"
"Pyrilia caica",2009,1,15,"U"
"Pyrilia caica",2012,2,18,"G"
"Pyrilia caica",2016,2,22,"U"
"Pyrilia haematotis",1994,1,0,"U"
"Pyrilia haematotis",2000,1,6,"U"
"Pyrilia haematotis",2004,1,10,"U"
"Pyrilia haematotis",2008,1,14,"U"
"Pyrilia haematotis",2009,1,15,"U"
"Pyrilia haematotis",2012,1,18,"U"
"Pyrilia haematotis",2016,1,22,"U"
"Pyrilia pulchra",1994,1,0,"U"
"Pyrilia pulchra",2000,1,6,"U"
"Pyrilia pulchra",2004,1,10,"U"
"Pyrilia pulchra",2008,1,14,"U"
"Pyrilia pulchra",2009,1,15,"U"
"Pyrilia pulchra",2012,1,18,"U"
"Pyrilia pulchra",2016,1,22,"U"
"Pyrilia pyrilia",1994,1,0,"U"
"Pyrilia pyrilia",2000,3,6,"U"
"Pyrilia pyrilia",2004,3,10,"U"
"Pyrilia pyrilia",2007,2,13,"N"
"Pyrilia pyrilia",2008,2,14,"U"
"Pyrilia pyrilia",2012,2,18,"U"
"Pyrilia pyrilia",2016,2,22,"U"
"Pyrilia vulturina",1994,1,0,"U"
"Pyrilia vulturina",2000,1,6,"U"
"Pyrilia vulturina",2004,1,10,"U"
"Pyrilia vulturina",2008,1,14,"U"
"Pyrilia vulturina",2009,1,15,"U"
"Pyrilia vulturina",2012,3,18,"G"
"Pyrilia vulturina",2016,3,22,"U"
"Pyrocephalus dubius",2016,7,0,"U"
"Pyrocephalus dubius",2017,7,1,"U"
"Pyrocephalus nanus",2016,3,0,"U"
"Pyrocephalus nanus",2017,3,1,"U"
"Pyrocephalus rubinus",2016,1,0,"U"
"Pyrocephalus rubinus",2017,1,1,"U"
"Pyroderus scutatus",1994,1,0,"U"
"Pyroderus scutatus",2000,1,6,"U"
"Pyroderus scutatus",2004,1,10,"U"
"Pyroderus scutatus",2008,1,14,"U"
"Pyroderus scutatus",2009,1,15,"U"
"Pyroderus scutatus",2012,1,18,"U"
"Pyroderus scutatus",2016,1,22,"U"
"Pyrrhocorax graculus",1994,1,0,"U"
"Pyrrhocorax graculus",2000,1,6,"U"
"Pyrrhocorax graculus",2004,1,10,"U"
"Pyrrhocorax graculus",2008,1,14,"U"
"Pyrrhocorax graculus",2009,1,15,"U"
"Pyrrhocorax graculus",2012,1,18,"U"
"Pyrrhocorax graculus",2016,1,22,"U"
"Pyrrhocorax pyrrhocorax",1994,1,0,"U"
"Pyrrhocorax pyrrhocorax",2000,1,6,"U"
"Pyrrhocorax pyrrhocorax",2004,1,10,"U"
"Pyrrhocorax pyrrhocorax",2008,1,14,"U"
"Pyrrhocorax pyrrhocorax",2009,1,15,"U"
"Pyrrhocorax pyrrhocorax",2012,1,18,"U"
"Pyrrhocorax pyrrhocorax",2016,1,22,"U"
"Pyrrholaemus brunneus",1994,1,0,"U"
"Pyrrholaemus brunneus",2000,1,6,"U"
"Pyrrholaemus brunneus",2004,1,10,"U"
"Pyrrholaemus brunneus",2008,1,14,"U"
"Pyrrholaemus brunneus",2009,1,15,"U"
"Pyrrholaemus brunneus",2012,1,18,"U"
"Pyrrholaemus brunneus",2016,1,22,"U"
"Pyrrholaemus sagittatus",1994,1,0,"U"
"Pyrrholaemus sagittatus",2000,2,6,"U"
"Pyrrholaemus sagittatus",2004,2,10,"U"
"Pyrrholaemus sagittatus",2007,1,13,"N"
"Pyrrholaemus sagittatus",2008,1,14,"U"
"Pyrrholaemus sagittatus",2009,1,15,"U"
"Pyrrholaemus sagittatus",2012,1,18,"U"
"Pyrrholaemus sagittatus",2016,1,22,"U"
"Pyrrhomyias cinnamomeus",1994,1,0,"U"
"Pyrrhomyias cinnamomeus",2000,1,6,"U"
"Pyrrhomyias cinnamomeus",2004,1,10,"U"
"Pyrrhomyias cinnamomeus",2008,1,14,"U"
"Pyrrhomyias cinnamomeus",2009,1,15,"U"
"Pyrrhomyias cinnamomeus",2012,1,18,"U"
"Pyrrhomyias cinnamomeus",2016,1,22,"U"
"Pyrrhoplectes epauletta",1994,1,0,"U"
"Pyrrhoplectes epauletta",2000,1,6,"U"
"Pyrrhoplectes epauletta",2004,1,10,"U"
"Pyrrhoplectes epauletta",2008,1,14,"U"
"Pyrrhoplectes epauletta",2009,1,15,"U"
"Pyrrhoplectes epauletta",2012,1,18,"U"
"Pyrrhoplectes epauletta",2016,1,22,"U"
"Pyrrhosoma elisabethae",2006,3,0,"U"
"Pyrrhosoma elisabethae",2010,5,4,"N"
"Pyrrhula aurantiaca",1994,2,0,"U"
"Pyrrhula aurantiaca",2000,1,6,"U"
"Pyrrhula aurantiaca",2004,1,10,"U"
"Pyrrhula aurantiaca",2008,1,14,"U"
"Pyrrhula aurantiaca",2009,1,15,"U"
"Pyrrhula aurantiaca",2012,1,18,"U"
"Pyrrhula aurantiaca",2016,1,22,"U"
"Pyrrhula erythaca",1994,1,0,"U"
"Pyrrhula erythaca",2000,1,6,"U"
"Pyrrhula erythaca",2004,1,10,"U"
"Pyrrhula erythaca",2008,1,14,"U"
"Pyrrhula erythaca",2009,1,15,"U"
"Pyrrhula erythaca",2012,1,18,"U"
"Pyrrhula erythaca",2016,1,22,"U"
"Pyrrhula erythrocephala",1994,1,0,"U"
"Pyrrhula erythrocephala",2000,1,6,"U"
"Pyrrhula erythrocephala",2004,1,10,"U"
"Pyrrhula erythrocephala",2008,1,14,"U"
"Pyrrhula erythrocephala",2009,1,15,"U"
"Pyrrhula erythrocephala",2012,1,18,"U"
"Pyrrhula erythrocephala",2016,1,22,"U"
"Pyrrhula leucogenis",1994,2,0,"U"
"Pyrrhula leucogenis",2000,1,6,"U"
"Pyrrhula leucogenis",2004,1,10,"U"
"Pyrrhula leucogenis",2008,1,14,"U"
"Pyrrhula leucogenis",2009,1,15,"U"
"Pyrrhula leucogenis",2012,1,18,"U"
"Pyrrhula leucogenis",2016,1,22,"U"
"Pyrrhula murina",2000,4,0,"U"
"Pyrrhula murina",2004,4,4,"U"
"Pyrrhula murina",2005,5,5,"U"
"Pyrrhula murina",2008,5,8,"U"
"Pyrrhula murina",2009,5,9,"U"
"Pyrrhula murina",2010,4,10,"N"
"Pyrrhula murina",2012,4,12,"U"
"Pyrrhula murina",2013,4,13,"U"
"Pyrrhula murina",2016,3,16,"G"
"Pyrrhula pyrrhula",2000,1,0,"U"
"Pyrrhula pyrrhula",2004,1,4,"U"
"Pyrrhula pyrrhula",2008,1,8,"U"
"Pyrrhula pyrrhula",2009,1,9,"U"
"Pyrrhula pyrrhula",2012,1,12,"U"
"Pyrrhula pyrrhula",2015,1,15,"U"
"Pyrrhula pyrrhula",2016,1,16,"U"
"Pyrrhulagra nigra",2016,2,0,"U"
"Pyrrhulagra nigra",2017,2,1,"U"
"Pyrrhulagra portoricensis",1994,1,0,"U"
"Pyrrhulagra portoricensis",2000,1,6,"U"
"Pyrrhulagra portoricensis",2004,1,10,"U"
"Pyrrhulagra portoricensis",2008,1,14,"U"
"Pyrrhulagra portoricensis",2009,1,15,"U"
"Pyrrhulagra portoricensis",2012,1,18,"U"
"Pyrrhulagra portoricensis",2016,1,22,"U"
"Pyrrhulagra taylori",2016,2,0,"U"
"Pyrrhulagra taylori",2017,2,1,"U"
"Pyrrhulagra violacea",1994,1,0,"U"
"Pyrrhulagra violacea",2000,1,6,"U"
"Pyrrhulagra violacea",2004,1,10,"U"
"Pyrrhulagra violacea",2008,1,14,"U"
"Pyrrhulagra violacea",2009,1,15,"U"
"Pyrrhulagra violacea",2012,1,18,"U"
"Pyrrhulagra violacea",2016,1,22,"U"
"Pyrrhura albipectus",1994,3,0,"U"
"Pyrrhura albipectus",1996,3,2,"U"
"Pyrrhura albipectus",2000,3,6,"U"
"Pyrrhura albipectus",2004,3,10,"U"
"Pyrrhura albipectus",2008,3,14,"U"
"Pyrrhura albipectus",2012,3,18,"U"
"Pyrrhura albipectus",2016,3,22,"U"
"Pyrrhura amazonum",2014,4,0,"U"
"Pyrrhura amazonum",2016,4,2,"U"
"Pyrrhura caeruleiceps",2014,4,0,"U"
"Pyrrhura caeruleiceps",2016,4,2,"U"
"Pyrrhura calliptera",1994,3,0,"U"
"Pyrrhura calliptera",1996,3,2,"U"
"Pyrrhura calliptera",2000,3,6,"U"
"Pyrrhura calliptera",2004,3,10,"U"
"Pyrrhura calliptera",2008,3,14,"U"
"Pyrrhura calliptera",2012,3,18,"U"
"Pyrrhura calliptera",2016,3,22,"U"
"Pyrrhura cruentata",1994,3,0,"U"
"Pyrrhura cruentata",1996,3,2,"U"
"Pyrrhura cruentata",2000,3,6,"U"
"Pyrrhura cruentata",2004,3,10,"U"
"Pyrrhura cruentata",2008,3,14,"U"
"Pyrrhura cruentata",2012,3,18,"U"
"Pyrrhura cruentata",2016,3,22,"U"
"Pyrrhura devillei",1994,1,0,"U"
"Pyrrhura devillei",2000,1,6,"U"
"Pyrrhura devillei",2004,1,10,"U"
"Pyrrhura devillei",2008,1,14,"U"
"Pyrrhura devillei",2009,2,15,"N"
"Pyrrhura devillei",2012,2,18,"U"
"Pyrrhura devillei",2016,2,22,"U"
"Pyrrhura egregia",1994,1,0,"U"
"Pyrrhura egregia",2000,1,6,"U"
"Pyrrhura egregia",2004,1,10,"U"
"Pyrrhura egregia",2008,1,14,"U"
"Pyrrhura egregia",2009,1,15,"U"
"Pyrrhura egregia",2012,1,18,"U"
"Pyrrhura egregia",2016,1,22,"U"
"Pyrrhura eisenmanni",2014,4,0,"U"
"Pyrrhura eisenmanni",2016,4,2,"U"
"Pyrrhura emma",2014,1,0,"U"
"Pyrrhura emma",2016,1,2,"U"
"Pyrrhura frontalis",1994,1,0,"U"
"Pyrrhura frontalis",2000,1,6,"U"
"Pyrrhura frontalis",2004,1,10,"U"
"Pyrrhura frontalis",2008,1,14,"U"
"Pyrrhura frontalis",2009,1,15,"U"
"Pyrrhura frontalis",2012,1,18,"U"
"Pyrrhura frontalis",2016,1,22,"U"
"Pyrrhura griseipectus",2007,5,0,"U"
"Pyrrhura griseipectus",2008,5,1,"U"
"Pyrrhura griseipectus",2009,5,2,"U"
"Pyrrhura griseipectus",2010,5,3,"U"
"Pyrrhura griseipectus",2012,5,5,"U"
"Pyrrhura griseipectus",2015,5,8,"U"
"Pyrrhura griseipectus",2016,5,9,"U"
"Pyrrhura griseipectus",2017,4,10,"N"
"Pyrrhura hoematotis",1994,1,0,"U"
"Pyrrhura hoematotis",2000,1,6,"U"
"Pyrrhura hoematotis",2004,1,10,"U"
"Pyrrhura hoematotis",2008,1,14,"U"
"Pyrrhura hoematotis",2009,1,15,"U"
"Pyrrhura hoematotis",2012,1,18,"U"
"Pyrrhura hoematotis",2016,1,22,"U"
"Pyrrhura hoffmanni",1994,1,0,"U"
"Pyrrhura hoffmanni",2000,1,6,"U"
"Pyrrhura hoffmanni",2004,1,10,"U"
"Pyrrhura hoffmanni",2008,1,14,"U"
"Pyrrhura hoffmanni",2009,1,15,"U"
"Pyrrhura hoffmanni",2012,1,18,"U"
"Pyrrhura hoffmanni",2016,1,22,"U"
"Pyrrhura lepida",1994,1,0,"U"
"Pyrrhura lepida",2000,2,6,"U"
"Pyrrhura lepida",2004,2,10,"U"
"Pyrrhura lepida",2008,2,14,"U"
"Pyrrhura lepida",2012,3,18,"G"
"Pyrrhura lepida",2016,3,22,"U"
"Pyrrhura leucotis",2014,2,0,"U"
"Pyrrhura leucotis",2016,2,2,"U"
"Pyrrhura leucotis",2017,3,3,"N"
"Pyrrhura lucianii",2014,1,0,"U"
"Pyrrhura lucianii",2016,1,2,"U"
"Pyrrhura melanura",2014,1,0,"U"
"Pyrrhura melanura",2016,1,2,"U"
"Pyrrhura molinae",1994,1,0,"U"
"Pyrrhura molinae",2000,1,6,"U"
"Pyrrhura molinae",2004,1,10,"U"
"Pyrrhura molinae",2008,1,14,"U"
"Pyrrhura molinae",2009,1,15,"U"
"Pyrrhura molinae",2012,1,18,"U"
"Pyrrhura molinae",2016,1,22,"U"
"Pyrrhura orcesi",1994,3,0,"U"
"Pyrrhura orcesi",1996,3,2,"U"
"Pyrrhura orcesi",2000,4,6,"U"
"Pyrrhura orcesi",2004,4,10,"U"
"Pyrrhura orcesi",2008,4,14,"U"
"Pyrrhura orcesi",2012,4,18,"U"
"Pyrrhura orcesi",2016,4,22,"U"
"Pyrrhura orcesi",2017,4,23,"U"
"Pyrrhura pacifica",2014,1,0,"U"
"Pyrrhura pacifica",2016,1,2,"U"
"Pyrrhura parvifrons",2014,1,0,"U"
"Pyrrhura parvifrons",2016,1,2,"U"
"Pyrrhura perlata",1994,1,0,"U"
"Pyrrhura perlata",2000,1,6,"U"
"Pyrrhura perlata",2004,1,10,"U"
"Pyrrhura perlata",2008,1,14,"U"
"Pyrrhura perlata",2009,1,15,"U"
"Pyrrhura perlata",2012,3,18,"G"
"Pyrrhura perlata",2016,3,22,"U"
"Pyrrhura peruviana",2014,1,0,"U"
"Pyrrhura peruviana",2016,1,2,"U"
"Pyrrhura pfrimeri",2007,4,0,"U"
"Pyrrhura pfrimeri",2008,4,1,"U"
"Pyrrhura pfrimeri",2012,4,5,"U"
"Pyrrhura pfrimeri",2016,4,9,"U"
"Pyrrhura picta",2014,1,0,"U"
"Pyrrhura picta",2016,1,2,"U"
"Pyrrhura rhodocephala",1994,2,0,"U"
"Pyrrhura rhodocephala",2000,1,6,"U"
"Pyrrhura rhodocephala",2004,1,10,"U"
"Pyrrhura rhodocephala",2008,1,14,"U"
"Pyrrhura rhodocephala",2009,1,15,"U"
"Pyrrhura rhodocephala",2012,1,18,"U"
"Pyrrhura rhodocephala",2016,1,22,"U"
"Pyrrhura roseifrons",2014,1,0,"U"
"Pyrrhura roseifrons",2016,1,2,"U"
"Pyrrhura rupicola",1994,1,0,"U"
"Pyrrhura rupicola",2000,1,6,"U"
"Pyrrhura rupicola",2004,1,10,"U"
"Pyrrhura rupicola",2008,1,14,"U"
"Pyrrhura rupicola",2009,1,15,"U"
"Pyrrhura rupicola",2012,2,18,"G"
"Pyrrhura rupicola",2016,2,22,"U"
"Pyrrhura snethlageae",2014,3,0,"U"
"Pyrrhura snethlageae",2016,3,2,"U"
"Pyrrhura subandina",2014,5,0,"U"
"Pyrrhura subandina",2015,5,1,"U"
"Pyrrhura subandina",2016,5,2,"U"
"Pyrrhura viridicata",1994,3,0,"U"
"Pyrrhura viridicata",1996,3,2,"U"
"Pyrrhura viridicata",2000,4,6,"U"
"Pyrrhura viridicata",2004,4,10,"U"
"Pyrrhura viridicata",2008,4,14,"U"
"Pyrrhura viridicata",2012,4,18,"U"
"Pyrrhura viridicata",2016,4,22,"U"
"Pyrrhurus scandens",1994,1,0,"U"
"Pyrrhurus scandens",2000,1,6,"U"
"Pyrrhurus scandens",2004,1,10,"U"
"Pyrrhurus scandens",2008,1,14,"U"
"Pyrrhurus scandens",2009,1,15,"U"
"Pyrrhurus scandens",2012,1,18,"U"
"Pyrrhurus scandens",2016,1,22,"U"
"Pyrroglaux podargina",1994,1,0,"U"
"Pyrroglaux podargina",2000,1,6,"U"
"Pyrroglaux podargina",2004,1,10,"U"
"Pyrroglaux podargina",2008,1,14,"U"
"Pyrroglaux podargina",2009,1,15,"U"
"Pyrroglaux podargina",2012,1,18,"U"
"Pyrroglaux podargina",2016,1,22,"U"
"Pyrus sicanorum",2011,0,0,"U"
"Pyrus sicanorum",2017,1,6,"N"
"Pytilia afra",1994,1,0,"U"
"Pytilia afra",2000,1,6,"U"
"Pytilia afra",2004,1,10,"U"
"Pytilia afra",2008,1,14,"U"
"Pytilia afra",2009,1,15,"U"
"Pytilia afra",2012,1,18,"U"
"Pytilia afra",2016,1,22,"U"
"Pytilia hypogrammica",1994,1,0,"U"
"Pytilia hypogrammica",2000,1,6,"U"
"Pytilia hypogrammica",2004,1,10,"U"
"Pytilia hypogrammica",2008,1,14,"U"
"Pytilia hypogrammica",2009,1,15,"U"
"Pytilia hypogrammica",2012,1,18,"U"
"Pytilia hypogrammica",2016,1,22,"U"
"Pytilia melba",1994,1,0,"U"
"Pytilia melba",2000,1,6,"U"
"Pytilia melba",2004,1,10,"U"
"Pytilia melba",2008,1,14,"U"
"Pytilia melba",2009,1,15,"U"
"Pytilia melba",2012,1,18,"U"
"Pytilia melba",2016,1,22,"U"
"Pytilia melba",2017,1,23,"U"
"Pyxicephalus adspersus",2004,1,0,"U"
"Pyxicephalus adspersus",2013,1,9,"U"
"Pyxicephalus obbianus",2004,1,0,"U"
"Pyxicephalus obbianus",2013,1,9,"U"
"Pyxis arachnoides",1996,3,0,"U"
"Pyxis arachnoides",2008,5,12,"G"
"Pyxis arachnoides",2014,5,18,"U"
"Pyxis planicauda",1996,4,0,"U"
"Pyxis planicauda",2008,5,12,"G"
"Quadrasiella clathrata",1994,3,0,"U"
"Quadrasiella clathrata",1996,0,2,"U"
"Quadrasiella mucronata",1994,3,0,"U"
"Quadrasiella mucronata",1996,0,2,"U"
"Quadrula fragosa",1994,4,0,"U"
"Quadrula fragosa",1996,5,2,"U"
"Quadrula quadrula",1996,1,0,"U"
"Quadrula quadrula",2017,1,21,"U"
"Quadrula rumphiana",1996,2,0,"U"
"Quadrula rumphiana",2012,1,16,"N"
"Quadrula succissa",1996,2,0,"U"
"Quadrula succissa",2011,1,15,"N"
"Quasipaa delacouri",2004,0,0,"U"
"Quasipaa delacouri",2017,1,13,"N"
"Quasipaa fasciculispina",1996,0,0,"U"
"Quasipaa fasciculispina",2004,3,8,"U"
"Quassia sanguinea",1998,3,0,"U"
"Quassia sanguinea",2004,3,6,"U"
"Quelea cardinalis",1994,1,0,"U"
"Quelea cardinalis",2000,1,6,"U"
"Quelea cardinalis",2004,1,10,"U"
"Quelea cardinalis",2008,1,14,"U"
"Quelea cardinalis",2009,1,15,"U"
"Quelea cardinalis",2012,1,18,"U"
"Quelea cardinalis",2016,1,22,"U"
"Quelea erythrops",1994,1,0,"U"
"Quelea erythrops",2000,1,6,"U"
"Quelea erythrops",2004,1,10,"U"
"Quelea erythrops",2008,1,14,"U"
"Quelea erythrops",2009,1,15,"U"
"Quelea erythrops",2012,1,18,"U"
"Quelea erythrops",2016,1,22,"U"
"Quelea quelea",1994,1,0,"U"
"Quelea quelea",2000,1,6,"U"
"Quelea quelea",2004,1,10,"U"
"Quelea quelea",2008,1,14,"U"
"Quelea quelea",2009,1,15,"U"
"Quelea quelea",2012,1,18,"U"
"Quelea quelea",2016,1,22,"U"
"Quercus acerifolia",1998,4,0,"U"
"Quercus acerifolia",2016,4,18,"U"
"Quercus arkansana",1998,3,0,"U"
"Quercus arkansana",2015,3,17,"U"
"Quercus arkansana",2017,3,19,"U"
"Quercus aucheri",1998,2,0,"U"
"Quercus aucheri",1998.5,1,0.5,"U"
"Quercus bicolor",2015,1,0,"U"
"Quercus bicolor",2017,1,2,"U"
"Quercus boyntonii",1998,4,0,"U"
"Quercus boyntonii",2016,5,18,"N"
"Quercus brandegeei",1998,4,0,"U"
"Quercus brandegeei",2016,4,18,"U"
"Quercus buckleyi",1998,3,0,"U"
"Quercus buckleyi",2015,1,17,"N"
"Quercus cedrosensis",1998,3,0,"U"
"Quercus cedrosensis",2017,3,19,"U"
"Quercus convallata",1998,0,0,"U"
"Quercus convallata",2015,1,17,"N"
"Quercus dumosa",1998,4,0,"U"
"Quercus dumosa",2017,4,19,"U"
"Quercus ellipsoidalis",1998,1,0,"U"
"Quercus ellipsoidalis",2015,1,17,"U"
"Quercus ellipsoidalis",2017,1,19,"U"
"Quercus emoryi",2016,1,0,"U"
"Quercus emoryi",2017,1,1,"U"
"Quercus engelmannii",1998,3,0,"U"
"Quercus engelmannii",2017,4,19,"N"
"Quercus georgiana",1998,4,0,"U"
"Quercus georgiana",2015,4,17,"U"
"Quercus graciliformis",1998,5,0,"U"
"Quercus graciliformis",2017,5,19,"U"
"Quercus gravesii",1998,1,0,"U"
"Quercus gravesii",2017,1,19,"U"
"Quercus hinckleyi",1998,5,0,"U"
"Quercus hinckleyi",2017,5,19,"U"
"Quercus ilicifolia",2015,1,0,"U"
"Quercus ilicifolia",2017,1,2,"U"
"Quercus imbricaria",2015,1,0,"U"
"Quercus imbricaria",2017,1,2,"U"
"Quercus incana",2015,1,0,"U"
"Quercus incana",2017,1,2,"U"
"Quercus laceyi",2015,1,0,"U"
"Quercus laceyi",2017,1,2,"U"
"Quercus laevis",2015,1,0,"U"
"Quercus laevis",2017,1,2,"U"
"Quercus lyrata",2015,1,0,"U"
"Quercus lyrata",2017,1,2,"U"
"Quercus macrocarpa",1998,1,0,"U"
"Quercus macrocarpa",2015,1,17,"U"
"Quercus margarettae",2015,1,0,"U"
"Quercus margarettae",2017,1,2,"U"
"Quercus montana",2015,1,0,"U"
"Quercus montana",2017,1,2,"U"
"Quercus muehlenbergii",2015,1,0,"U"
"Quercus muehlenbergii",2017,1,2,"U"
"Quercus oglethorpensis",1998,4,0,"U"
"Quercus oglethorpensis",2017,4,19,"U"
"Quercus pagoda",2015,1,0,"U"
"Quercus pagoda",2017,1,2,"U"
"Quercus palustris",2015,1,0,"U"
"Quercus palustris",2017,1,2,"U"
"Quercus prinoides",1998,1,0,"U"
"Quercus prinoides",2015,1,17,"U"
"Quercus prinoides",2017,1,19,"U"
"Quercus robur",2007,1,0,"U"
"Quercus robur",2017,1,10,"U"
"Quercus shumardii",2015,1,0,"U"
"Quercus shumardii",2017,1,2,"U"
"Quercus similis",2015,1,0,"U"
"Quercus similis",2017,1,2,"U"
"Quercus tardifolia",1998,5,0,"U"
"Quercus tardifolia",2017,0,19,"N"
